facialLandmark,x,y
1,524.93,1318.10
2,519.32,1520.29
3,529.94,1699.70
4,562.60,1872.20
5,646.70,2069.22
6,785.28,2181.84
7,973.69,2237.12
8,1171.20,2267.20
9,1371.17,2249.24
10,1554.97,2208.49
11,1701.81,2097.76
12,1775.22,1909.41
13,1802.85,1713.70
14,1804.52,1530.02
15,1791.43,1320.70
16,1631.58,1154.27
17,1514.84,1079.63
18,1388.27,1082.13
19,1280.20,1159.11
20,1398.17,1139.03
21,1510.61,1127.69
22,670.70,1181.19
23,770.45,1102.85
24,887.81,1101.09
25,998.37,1170.83
26,882.22,1156.88
27,773.91,1147.80
28,755.76,1332.09
29,863.03,1268.95
30,984.41,1336.44
31,864.72,1376.14
32,866.94,1316.72
33,1553.70,1318.64
34,1432.43,1260.21
35,1317.54,1330.32
36,1438.57,1375.69
37,1431.20,1310.42
38,1079.17,1320.61
39,1052.78,1539.63
40,975.04,1640.18
41,1015.15,1708.02
42,1157.32,1747.83
43,1275.06,1711.72
44,1325.90,1654.13
45,1236.89,1530.02
46,1209.53,1316.92
47,1056.29,1690.32
48,1243.26,1686.58
49,921.02,1879.74
50,1023.36,1854.87
51,1108.22,1851.25
52,1164.88,1853.21
53,1217.51,1849.94
54,1316.34,1854.62
55,1423.91,1872.15
56,1348.01,1926.59
57,1263.78,1952.36
58,1169.42,1964.54
59,1073.71,1955.51
60,992.88,1932.25
61,1057.46,1890.97
62,1166.87,1905.14
63,1284.44,1894.10
64,1284.10,1881.26
65,1165.77,1889.24
66,1058.44,1884.92
67,1167.52,1894.81
68,1144.12,1646.84
69,808.70,1299.83
70,922.95,1302.59
71,924.23,1354.59
72,809.66,1354.03
73,1492.65,1288.95
74,1375.16,1294.19
75,1377.65,1354.29
76,1495.75,1346.99
