facialLandmark,x,y
1,1649.14,1249.07
2,1638.37,1412.09
3,1657.22,1561.17
4,1678.82,1720.89
5,1748.60,1886.05
6,1853.50,1990.89
7,1982.72,2071.90
8,2138.21,2105.22
9,2300.85,2076.50
10,2443.74,1997.92
11,2555.65,1892.16
12,2629.93,1721.42
13,2663.24,1555.61
14,2684.72,1406.04
15,2675.73,1243.65
16,2544.29,1117.26
17,2438.52,1062.43
18,2330.74,1074.37
19,2232.19,1139.54
20,2338.65,1123.58
21,2438.34,1107.23
22,1728.00,1125.34
23,1828.32,1074.48
24,1929.74,1085.00
25,2033.50,1143.75
26,1922.78,1128.44
27,1827.36,1115.10
28,1799.76,1245.27
29,1896.11,1187.80
30,1998.69,1243.47
31,1898.82,1280.32
32,1912.83,1230.31
33,2471.13,1241.18
34,2376.58,1186.73
35,2276.38,1241.07
36,2376.19,1276.46
37,2384.31,1228.38
38,2079.45,1229.12
39,2060.18,1382.37
40,2007.99,1485.82
41,2050.20,1545.03
42,2130.29,1559.15
43,2230.42,1536.48
44,2265.40,1490.64
45,2197.18,1375.56
46,2177.66,1226.41
47,2069.88,1504.23
48,2194.35,1502.99
49,1963.49,1741.53
50,2028.39,1705.27
51,2086.95,1681.56
52,2131.10,1682.29
53,2171.54,1678.94
54,2235.18,1700.80
55,2311.35,1734.71
56,2251.82,1747.02
57,2203.20,1747.89
58,2137.30,1754.27
59,2074.17,1752.80
60,2020.47,1756.64
61,2062.38,1730.20
62,2133.16,1731.92
63,2198.32,1724.85
64,2200.45,1716.12
65,2131.77,1714.90
66,2059.76,1718.38
67,2135.08,1722.71
68,2131.54,1439.98
69,1846.86,1216.82
70,1946.84,1215.49
71,1949.17,1261.32
72,1848.90,1262.04
73,2424.84,1213.96
74,2327.84,1214.07
75,2326.72,1259.18
76,2422.72,1259.28
