facialLandmark,x,y
1,780.59,1376.64
2,760.32,1578.06
3,780.29,1764.34
4,829.71,1953.92
5,894.19,2124.97
6,1012.83,2253.75
7,1178.00,2316.90
8,1366.95,2347.72
9,1569.97,2329.48
10,1761.96,2270.15
11,1900.21,2153.09
12,1971.25,1967.93
13,2018.50,1799.05
14,2035.50,1625.26
15,2027.78,1414.69
16,1838.96,1262.24
17,1721.38,1216.84
18,1613.79,1217.82
19,1512.77,1269.75
20,1619.21,1267.24
21,1724.33,1258.46
22,939.57,1227.32
23,1047.90,1184.60
24,1163.17,1193.81
25,1263.96,1261.06
26,1156.11,1243.56
27,1044.05,1227.61
28,970.41,1382.83
29,1091.98,1315.33
30,1218.90,1397.42
31,1089.06,1436.70
32,1086.52,1373.19
33,1801.91,1415.27
34,1678.05,1342.49
35,1552.99,1415.58
36,1678.09,1462.75
37,1669.97,1398.54
38,1325.57,1392.32
39,1286.63,1603.73
40,1191.55,1710.51
41,1231.51,1769.05
42,1370.05,1823.93
43,1524.11,1787.37
44,1570.74,1735.11
45,1479.41,1620.50
46,1453.23,1398.94
47,1269.59,1759.23
48,1475.33,1772.95
49,1138.14,1952.34
50,1224.34,1921.01
51,1308.74,1915.98
52,1363.37,1922.04
53,1424.18,1921.57
54,1524.24,1935.20
55,1636.97,1970.53
56,1562.14,2017.53
57,1473.01,2036.70
58,1367.13,2043.24
59,1277.93,2030.28
60,1204.67,2004.20
61,1256.36,1974.40
62,1363.90,1990.13
63,1480.73,1987.12
64,1482.31,1953.12
65,1363.21,1952.88
66,1256.66,1941.64
67,1365.13,1969.05
68,1371.38,1722.86
69,1030.32,1348.86
70,1153.87,1356.14
71,1153.23,1415.94
72,1028.91,1410.01
73,1740.03,1378.38
74,1616.19,1378.16
75,1615.42,1439.80
76,1739.38,1439.07
