facialLandmark,x,y
1,632.56,1110.96
2,640.88,1295.30
3,667.15,1457.32
4,716.20,1629.59
5,785.26,1747.46
6,868.18,1837.18
7,969.07,1907.51
8,1100.89,1931.48
9,1241.72,1902.32
10,1342.10,1821.67
11,1422.91,1734.37
12,1490.27,1603.92
13,1522.94,1455.69
14,1555.41,1311.37
15,1572.23,1141.16
16,1498.28,1069.01
17,1421.01,1013.25
18,1331.93,1014.29
19,1237.30,1061.42
20,1333.29,1062.49
21,1417.72,1062.58
22,750.61,1035.23
23,837.11,987.15
24,934.37,993.24
25,1031.30,1046.93
26,931.12,1042.48
27,840.01,1037.38
28,838.06,1126.49
29,914.70,1100.43
30,998.26,1137.43
31,914.72,1161.21
32,919.21,1124.51
33,1421.34,1155.75
34,1347.74,1121.89
35,1263.22,1150.18
36,1343.64,1185.32
37,1351.26,1146.69
38,1083.38,1137.57
39,1065.18,1315.16
40,1004.11,1428.60
41,1041.30,1467.37
42,1120.68,1499.64
43,1198.22,1475.02
44,1232.71,1437.99
45,1191.59,1321.43
46,1178.91,1141.52
47,1057.37,1454.69
48,1188.66,1463.89
49,938.42,1603.99
50,1011.84,1597.06
51,1074.32,1593.90
52,1115.60,1599.69
53,1156.68,1596.89
54,1210.58,1607.90
55,1270.61,1622.84
56,1219.45,1650.34
57,1169.68,1661.98
58,1110.52,1664.84
59,1048.42,1655.29
60,995.53,1636.96
61,1033.04,1620.87
62,1112.29,1637.81
63,1189.66,1627.67
64,1190.17,1616.84
65,1113.56,1614.64
66,1032.38,1608.45
67,1113.29,1623.73
68,1127.38,1433.35
69,876.15,1112.94
70,955.51,1119.02
71,957.17,1149.92
72,877.00,1144.27
73,1384.89,1138.71
74,1306.36,1136.12
75,1303.27,1168.53
76,1381.85,1170.33
