facialLandmark,x,y
1,332.27,1153.92
2,325.23,1389.05
3,340.94,1597.22
4,370.75,1802.55
5,442.22,2008.47
6,569.80,2151.94
7,757.87,2242.91
8,974.34,2274.11
9,1176.10,2248.05
10,1333.93,2155.32
11,1474.57,2044.11
12,1560.42,1848.12
13,1588.13,1641.50
14,1607.94,1431.46
15,1601.63,1177.24
16,1450.96,1091.87
17,1338.37,996.21
18,1209.96,981.68
19,1098.80,1046.80
20,1210.40,1062.73
21,1327.05,1075.61
22,501.60,1053.80
23,612.10,976.27
24,731.66,967.11
25,846.63,1038.02
26,728.00,1045.99
27,617.05,1051.97
28,566.03,1156.01
29,678.90,1091.91
30,798.64,1164.34
31,678.84,1195.11
32,678.49,1142.11
33,1378.08,1169.40
34,1263.27,1105.68
35,1147.64,1173.35
36,1266.97,1193.85
37,1265.90,1154.98
38,903.19,1164.52
39,865.57,1408.67
40,771.90,1519.53
41,810.51,1587.30
42,978.26,1648.26
43,1140.40,1593.58
44,1182.65,1544.28
45,1080.26,1406.58
46,1042.59,1164.53
47,861.63,1575.45
48,1089.68,1581.91
49,689.97,1801.61
50,810.87,1784.19
51,910.80,1776.99
52,974.26,1790.67
53,1035.11,1775.06
54,1144.45,1781.17
55,1275.50,1793.26
56,1191.35,1866.51
57,1090.59,1904.25
58,979.26,1915.68
59,867.56,1907.24
60,771.57,1871.82
61,851.03,1834.42
62,975.15,1845.73
63,1097.73,1836.85
64,1097.44,1808.76
65,974.88,1823.52
66,851.63,1811.17
67,975.28,1833.83
68,977.20,1524.92
69,621.48,1123.69
70,738.51,1129.54
71,738.21,1179.50
72,620.68,1175.67
73,1320.23,1138.00
74,1205.40,1138.54
75,1207.90,1184.43
76,1322.34,1183.61
