facialLandmark,x,y
1,1690.67,1252.59
2,1680.56,1418.92
3,1694.81,1562.50
4,1712.35,1705.31
5,1775.66,1864.00
6,1874.73,1967.14
7,2000.97,2028.22
8,2151.19,2046.70
9,2297.44,2029.97
10,2431.32,1976.15
11,2514.58,1862.29
12,2564.27,1691.10
13,2586.37,1556.31
14,2599.89,1407.14
15,2594.15,1230.24
16,2474.33,1137.67
17,2390.06,1079.40
18,2295.83,1084.18
19,2215.93,1146.95
20,2306.31,1135.13
21,2388.10,1125.35
22,1769.19,1155.86
23,1845.91,1086.13
24,1944.42,1088.27
25,2027.73,1153.13
26,1936.24,1139.53
27,1850.26,1133.75
28,1832.10,1244.08
29,1908.33,1189.73
30,1995.93,1243.33
31,1911.87,1269.65
32,1915.52,1227.70
33,2417.19,1234.02
34,2332.36,1184.68
35,2251.24,1239.93
36,2335.69,1262.12
37,2335.87,1222.77
38,2074.30,1238.14
39,2054.08,1394.53
40,2005.18,1491.06
41,2041.26,1534.27
42,2130.37,1555.70
43,2212.74,1533.37
44,2250.76,1496.41
45,2196.89,1392.49
46,2171.45,1236.85
47,2062.17,1508.25
48,2191.63,1507.11
49,1939.53,1697.89
50,2019.94,1669.31
51,2092.77,1656.94
52,2135.13,1661.48
53,2178.30,1655.78
54,2250.66,1665.61
55,2332.56,1694.04
56,2271.20,1722.93
57,2209.34,1729.39
58,2142.51,1730.22
59,2077.78,1730.78
60,2010.69,1725.41
61,2049.33,1699.10
62,2139.14,1707.58
63,2224.56,1700.29
64,2225.27,1681.05
65,2137.07,1686.26
66,2047.00,1683.57
67,2138.36,1697.53
68,2127.11,1464.24
69,1869.99,1216.23
70,1951.84,1216.34
71,1954.20,1256.21
72,1872.21,1256.71
73,2375.15,1208.68
74,2292.76,1212.32
75,2294.07,1251.51
76,2375.91,1249.09
