facialLandmark,x,y
1,1719.95,1051.13
2,1722.67,1206.57
3,1738.62,1360.26
4,1771.19,1514.33
5,1828.62,1659.21
6,1928.01,1753.30
7,2053.23,1814.48
8,2198.77,1834.83
9,2340.28,1816.66
10,2460.07,1756.49
11,2565.30,1668.53
12,2632.48,1525.40
13,2668.26,1359.19
14,2679.13,1198.19
15,2672.71,1040.36
16,2571.55,947.94
17,2489.90,875.68
18,2391.33,875.09
19,2290.06,935.76
20,2392.55,941.30
21,2482.55,941.51
22,1806.45,961.83
23,1886.78,891.55
24,1983.55,889.60
25,2081.57,944.44
26,1982.45,953.09
27,1893.47,956.58
28,1903.45,1057.16
29,1976.21,1016.91
30,2052.78,1053.16
31,1977.16,1083.19
32,1982.68,1047.92
33,2481.25,1043.01
34,2407.59,1004.95
35,2327.78,1044.79
36,2407.36,1079.10
37,2410.47,1035.65
38,2133.76,1040.28
39,2114.63,1203.41
40,2059.53,1301.15
41,2096.20,1350.33
42,2191.15,1372.41
43,2286.89,1344.70
44,2322.75,1287.75
45,2261.50,1197.99
46,2236.60,1038.34
47,2119.76,1328.26
48,2261.52,1325.65
49,2029.10,1525.76
50,2092.59,1494.19
51,2152.20,1481.87
52,2192.63,1485.63
53,2233.46,1480.27
54,2294.47,1490.33
55,2356.93,1522.95
56,2305.46,1549.96
57,2252.03,1558.19
58,2192.82,1561.04
59,2130.78,1557.62
60,2077.19,1548.46
61,2117.14,1521.40
62,2193.27,1530.65
63,2267.86,1519.73
64,2269.39,1504.34
65,2192.51,1506.80
66,2115.20,1507.31
67,2193.19,1519.59
68,2188.73,1285.09
69,1939.12,1036.99
70,2014.23,1035.22
71,2015.76,1068.24
72,1940.35,1069.96
73,2445.47,1023.50
74,2368.14,1024.79
75,2367.58,1063.52
76,2443.78,1061.45
