facialLandmark,x,y
1,1647.45,1241.14
2,1661.67,1435.46
3,1690.10,1582.38
4,1718.54,1738.78
5,1784.89,1904.66
6,1893.90,1999.45
7,2012.38,2117.93
8,2206.70,2151.11
9,2386.80,2122.67
10,2514.76,2004.19
11,2642.73,1904.66
12,2713.82,1729.30
13,2742.26,1582.38
14,2775.43,1421.24
15,2765.95,1212.70
16,2680.64,1160.57
17,2609.55,1046.83
18,2472.11,1027.87
19,2348.88,1080.00
20,2467.37,1084.74
21,2590.59,1108.44
22,1728.02,1165.31
23,1799.11,1046.83
24,1941.29,1042.09
25,2078.74,1089.48
26,1946.03,1094.22
27,1818.07,1127.40
28,1808.59,1231.66
29,1941.29,1170.05
30,2069.26,1222.18
31,1936.55,1260.10
32,1936.55,1212.70
33,2585.85,1203.23
34,2467.37,1146.35
35,2344.14,1207.97
36,2472.11,1236.40
37,2472.11,1193.75
38,2149.83,1222.18
39,2116.65,1416.50
40,2064.52,1525.51
41,2107.17,1582.38
42,2201.96,1587.12
43,2296.75,1577.64
44,2344.14,1530.25
45,2273.05,1416.50
46,2244.62,1222.18
47,2140.35,1558.68
48,2273.05,1553.94
49,2007.64,1786.17
50,2069.26,1748.26
51,2130.87,1724.56
52,2197.22,1724.56
53,2258.83,1715.08
54,2320.45,1743.52
55,2405.76,1786.17
56,2344.14,1824.09
57,2277.79,1871.48
58,2206.70,1880.96
59,2135.61,1871.48
60,2069.26,1847.79
61,2074.00,1786.17
62,2201.96,1800.39
63,2301.49,1786.17
64,2301.49,1767.22
65,2211.44,1767.22
66,2088.21,1767.22
67,2206.70,1786.17
68,2206.70,1487.59
69,1879.68,1189.01
70,1998.17,1184.27
71,1998.17,1250.62
72,1874.94,1245.88
73,2524.24,1165.31
74,2401.02,1165.31
75,2405.76,1217.44
76,2528.98,1222.18
