facialLandmark,x,y
1,916.13,770.55
2,918.26,874.23
3,931.84,968.98
4,971.44,1073.93
5,1024.35,1143.19
6,1073.70,1203.90
7,1148.79,1257.88
8,1245.31,1278.15
9,1341.07,1262.86
10,1410.88,1220.68
11,1458.72,1161.81
12,1507.92,1089.88
13,1548.55,981.34
14,1567.63,881.25
15,1569.40,770.96
16,1482.89,704.96
17,1421.99,670.14
18,1357.39,683.86
19,1307.43,728.73
20,1365.75,713.78
21,1421.67,703.43
22,1008.95,712.19
23,1070.57,676.20
24,1134.82,688.51
25,1193.90,730.85
26,1128.83,717.17
27,1070.17,707.05
28,1048.08,776.15
29,1099.03,755.01
30,1153.35,782.37
31,1099.63,797.65
32,1109.09,772.70
33,1448.08,776.15
34,1396.03,756.37
35,1344.09,782.45
36,1397.21,794.03
37,1403.69,774.96
38,1212.52,783.89
39,1198.69,891.72
40,1156.54,931.05
41,1177.42,978.54
42,1250.44,1002.27
43,1324.21,977.99
44,1342.67,946.43
45,1295.78,885.94
46,1280.88,782.86
47,1200.81,968.10
48,1300.58,969.06
49,1118.22,1079.94
50,1172.90,1062.83
51,1218.79,1055.76
52,1248.85,1060.55
53,1275.42,1054.96
54,1317.73,1064.69
55,1367.63,1082.45
56,1335.27,1106.90
57,1297.22,1120.44
58,1249.58,1125.52
59,1198.77,1122.24
60,1153.04,1109.23
61,1195.13,1082.96
62,1248.15,1088.81
63,1295.02,1083.07
64,1294.72,1088.43
65,1248.09,1088.23
66,1194.87,1086.54
67,1249.06,1086.56
68,1254.19,943.18
69,1072.57,765.54
70,1126.36,769.39
71,1126.59,790.00
72,1073.49,786.60
73,1421.88,766.04
74,1370.62,768.94
75,1371.47,787.98
76,1422.52,785.09
