facialLandmark,x,y
1,1569.68,1266.43
2,1572.68,1428.41
3,1591.49,1584.28
4,1621.44,1761.85
5,1712.04,1937.51
6,1836.92,2050.13
7,1989.78,2144.27
8,2160.98,2179.78
9,2326.10,2146.52
10,2461.29,2059.19
11,2575.50,1940.54
12,2654.84,1781.53
13,2695.62,1589.23
14,2707.88,1413.14
15,2702.57,1244.30
16,2564.21,1139.81
17,2455.45,1051.39
18,2333.60,1057.37
19,2223.82,1138.09
20,2342.04,1127.52
21,2448.38,1117.90
22,1664.07,1156.95
23,1758.85,1063.56
24,1885.70,1067.15
25,2006.26,1143.37
26,1880.36,1133.08
27,1768.24,1128.28
28,1790.78,1268.89
29,1876.24,1220.58
30,1975.80,1262.17
31,1883.82,1297.00
32,1897.22,1252.12
33,2449.32,1255.86
34,2357.06,1214.00
35,2266.42,1256.07
36,2359.62,1288.60
37,2366.87,1247.69
38,2063.43,1241.42
39,2055.41,1388.96
40,1994.25,1512.14
41,2040.46,1572.49
42,2141.50,1589.79
43,2232.19,1567.10
44,2272.41,1528.84
45,2187.19,1371.60
46,2170.79,1235.32
47,2067.23,1538.81
48,2203.95,1533.43
49,1965.73,1774.66
50,2042.56,1738.12
51,2105.17,1723.16
52,2149.45,1724.77
53,2187.02,1719.08
54,2246.57,1736.77
55,2314.19,1769.07
56,2262.14,1799.57
57,2213.57,1811.86
58,2154.91,1818.40
59,2085.16,1814.69
60,2022.41,1806.04
61,2075.57,1776.47
62,2150.62,1787.65
63,2219.18,1775.64
64,2219.67,1751.92
65,2149.69,1755.22
66,2073.86,1755.20
67,2151.24,1769.69
68,2135.76,1475.14
69,1832.62,1245.33
70,1925.62,1241.68
71,1930.04,1279.36
72,1837.59,1282.40
73,2403.79,1234.76
74,2312.41,1235.18
75,2313.38,1273.30
76,2403.25,1272.40
