facialLandmark,x,y
1,813.69,1328.04
2,800.65,1501.86
3,796.31,1649.61
4,826.72,1832.12
5,861.49,1975.52
6,974.47,2110.23
7,1091.80,2210.18
8,1269.96,2275.36
9,1448.13,2266.67
10,1561.11,2201.49
11,1669.75,2101.54
12,1769.69,1945.10
13,1852.26,1784.32
14,1891.37,1636.57
15,1921.78,1532.28
16,1752.31,1341.08
17,1665.40,1280.24
18,1574.15,1284.59
19,1500.27,1315.01
20,1578.49,1319.35
21,1669.75,1332.39
22,1009.23,1232.44
23,1130.91,1206.37
24,1213.47,1228.10
25,1274.31,1288.93
26,1196.09,1280.24
27,1117.87,1258.52
28,1009.23,1358.46
29,1130.91,1306.32
30,1226.51,1384.54
31,1126.56,1393.23
32,1135.25,1349.77
33,1713.20,1441.03
34,1613.26,1362.81
35,1495.93,1419.30
36,1600.22,1467.10
37,1604.56,1419.30
38,1291.69,1388.88
39,1239.54,1606.15
40,1170.02,1684.37
41,1191.74,1745.21
42,1300.38,1784.32
43,1400.33,1793.01
44,1461.16,1727.83
45,1404.67,1610.50
46,1413.36,1410.61
47,1239.54,1727.83
48,1391.64,1749.56
49,1065.73,1927.72
50,1139.60,1888.61
51,1213.47,1888.61
52,1278.65,1905.99
53,1343.84,1892.96
54,1409.02,1919.03
55,1482.89,1984.21
56,1409.02,2014.63
57,1330.80,2036.36
58,1252.58,2036.36
59,1187.40,2018.98
60,1113.53,1975.52
61,1139.60,1940.76
62,1265.62,1966.83
63,1391.64,1984.21
64,1387.29,1953.79
65,1269.96,1936.41
66,1156.98,1927.72
67,1269.96,1953.79
68,1322.11,1684.37
69,1074.42,1315.01
70,1178.71,1336.73
71,1174.36,1393.23
72,1070.07,1388.88
73,1669.75,1401.92
74,1539.38,1380.19
75,1530.69,1454.06
76,1665.40,1458.41
