facialLandmark,x,y
1,983.58,744.70
2,986.20,852.74
3,996.88,943.37
4,1021.75,1037.96
5,1071.50,1130.00
6,1139.87,1193.08
7,1224.73,1226.74
8,1318.85,1236.33
9,1426.02,1213.95
10,1518.30,1167.31
11,1574.55,1092.18
12,1605.15,986.35
13,1609.45,909.63
14,1615.58,833.54
15,1620.68,735.22
16,1558.99,699.78
17,1506.08,651.95
18,1440.48,653.10
19,1381.26,690.19
20,1444.98,682.57
21,1503.55,680.05
22,1057.90,699.43
23,1109.59,650.86
24,1176.43,650.68
25,1237.54,687.01
26,1173.31,681.65
27,1115.28,680.45
28,1109.68,742.17
29,1159.33,716.70
30,1217.80,744.59
31,1160.83,758.41
32,1158.64,734.80
33,1509.68,742.17
34,1455.95,716.52
35,1400.83,745.28
36,1455.82,756.48
37,1452.90,736.03
38,1277.85,742.33
39,1268.32,838.65
40,1215.71,888.99
41,1240.29,918.27
42,1313.93,938.19
43,1379.00,920.28
44,1405.60,890.49
45,1361.46,841.25
46,1347.93,742.53
47,1261.95,911.17
48,1363.18,912.84
49,1177.71,999.94
50,1232.83,957.65
51,1289.32,950.00
52,1314.15,953.14
53,1339.98,950.74
54,1391.96,960.11
55,1438.48,1002.79
56,1413.10,1050.28
57,1365.35,1074.49
58,1313.45,1078.33
59,1261.44,1073.78
60,1211.37,1049.83
61,1255.09,1035.37
62,1314.66,1044.19
63,1377.38,1034.83
64,1374.94,983.32
65,1314.25,984.22
66,1254.24,982.34
67,1314.07,1012.83
68,1314.45,893.77
69,1134.43,728.86
70,1187.89,730.59
71,1189.27,751.59
72,1135.37,750.52
73,1482.75,729.20
74,1428.25,730.59
75,1428.31,750.96
76,1482.74,749.34
