facialLandmark,x,y
1,675.88,973.99
2,667.47,1100.14
3,675.88,1196.86
4,713.73,1344.04
5,785.22,1461.78
6,886.14,1554.29
7,991.27,1617.37
8,1130.04,1634.19
9,1251.99,1604.76
10,1369.73,1529.06
11,1445.42,1419.73
12,1487.47,1314.60
13,1495.88,1226.29
14,1504.29,1116.96
15,1512.71,995.01
16,1441.22,919.32
17,1378.14,856.24
18,1277.22,839.42
19,1197.32,881.47
20,1285.63,894.09
21,1352.91,902.50
22,751.58,919.32
23,810.45,847.83
24,898.76,839.42
25,999.68,885.68
26,902.96,906.71
27,823.06,919.32
28,860.91,969.78
29,928.19,944.55
30,999.68,965.58
31,940.81,986.60
32,932.40,961.37
33,1344.50,965.58
34,1273.01,936.14
35,1209.94,965.58
36,1277.22,990.81
37,1277.22,957.17
38,1045.94,973.99
39,1024.91,1087.53
40,982.86,1159.01
41,1003.88,1217.88
42,1113.22,1222.09
43,1209.94,1213.68
44,1230.96,1154.81
45,1159.47,1087.53
46,1130.04,973.99
47,1054.35,1201.06
48,1172.09,1196.86
49,957.63,1365.06
50,1033.32,1348.24
51,1075.37,1339.83
52,1104.81,1352.45
53,1146.86,1339.83
54,1193.12,1348.24
55,1256.19,1356.65
56,1214.14,1381.88
57,1172.09,1398.71
58,1130.04,1402.91
59,1075.37,1407.12
60,1033.32,1390.29
61,1041.73,1373.47
62,1113.22,1381.88
63,1180.50,1373.47
64,1176.29,1356.65
65,1117.42,1369.27
66,1041.73,1369.27
67,1113.22,1373.47
68,1113.22,1142.19
69,898.76,957.17
70,961.83,957.17
71,970.24,986.60
72,911.37,986.60
73,1306.65,952.96
74,1235.17,948.76
75,1235.17,982.40
76,1302.45,986.60
