facialLandmark,x,y
1,1333.19,937.23
2,1340.43,1061.43
3,1356.72,1171.04
4,1389.50,1292.07
5,1452.59,1375.01
6,1530.32,1417.31
7,1614.13,1454.76
8,1706.49,1466.27
9,1806.20,1442.39
10,1882.91,1398.10
11,1938.38,1326.95
12,1967.18,1232.95
13,1981.17,1135.07
14,1989.59,1033.90
15,1983.80,918.80
16,1928.72,871.66
17,1864.56,837.85
18,1797.21,845.73
19,1734.29,886.95
20,1803.21,874.23
21,1866.44,865.91
22,1406.26,883.56
23,1467.46,847.09
24,1538.75,848.63
25,1610.01,878.60
26,1536.73,874.51
27,1470.38,872.00
28,1473.92,929.48
29,1526.63,900.31
30,1587.85,931.66
31,1529.32,953.05
32,1534.99,921.51
33,1873.92,929.48
34,1818.85,901.78
35,1761.93,934.33
36,1822.57,961.84
37,1826.38,924.63
38,1644.22,937.37
39,1639.15,1059.78
40,1604.44,1116.33
41,1635.53,1159.74
42,1693.64,1174.09
43,1747.25,1158.77
44,1768.91,1114.89
45,1729.27,1052.64
46,1707.36,934.22
47,1647.96,1142.70
48,1736.52,1141.93
49,1567.32,1260.76
50,1620.85,1243.01
51,1666.53,1236.38
52,1696.85,1236.38
53,1724.48,1233.29
54,1764.01,1241.44
55,1804.17,1257.52
56,1775.97,1281.58
57,1744.42,1293.56
58,1700.70,1299.86
59,1653.35,1297.64
60,1608.49,1288.91
61,1641.22,1274.30
62,1697.98,1279.71
63,1749.18,1271.26
64,1747.96,1253.01
65,1697.45,1252.82
66,1639.73,1253.81
67,1697.92,1264.80
68,1695.23,1115.91
69,1499.56,914.82
70,1557.00,916.17
71,1558.85,942.27
72,1501.45,940.91
73,1846.88,915.50
74,1790.96,917.53
75,1792.69,948.55
76,1848.09,944.98
