facialLandmark,x,y
1,975.11,761.17
2,970.03,878.31
3,980.94,977.02
4,992.85,1069.33
5,1028.22,1171.63
6,1084.96,1246.89
7,1169.26,1300.19
8,1271.75,1322.79
9,1368.26,1310.62
10,1450.55,1269.65
11,1515.07,1200.79
12,1552.01,1103.25
13,1566.43,998.62
14,1575.38,894.39
15,1569.39,773.37
16,1510.24,703.80
17,1453.56,668.46
18,1391.10,670.70
19,1334.91,707.70
20,1396.28,702.88
21,1452.83,698.60
22,1041.38,707.76
23,1093.30,671.85
24,1153.90,673.52
25,1208.10,709.76
26,1149.59,706.15
27,1094.68,702.58
28,1075.34,763.88
29,1127.69,727.82
30,1185.53,768.05
31,1126.49,784.26
32,1122.80,755.66
33,1475.34,763.88
34,1418.48,728.14
35,1361.89,767.46
36,1420.07,789.41
37,1413.71,755.42
38,1242.88,775.91
39,1226.85,888.86
40,1188.41,956.45
41,1213.41,979.31
42,1274.39,992.60
43,1326.42,983.17
44,1356.62,952.14
45,1322.30,890.39
46,1307.17,777.00
47,1228.43,965.70
48,1316.78,966.71
49,1154.35,1080.24
50,1204.20,1059.11
51,1248.42,1051.63
52,1275.93,1055.81
53,1303.71,1052.94
54,1353.30,1061.25
55,1401.57,1083.44
56,1360.61,1106.87
57,1318.76,1113.22
58,1273.89,1113.37
59,1229.67,1110.33
60,1191.62,1101.77
61,1220.04,1089.46
62,1275.01,1097.46
63,1334.43,1093.66
64,1335.28,1072.30
65,1275.31,1074.70
66,1220.59,1071.63
67,1275.02,1086.69
68,1271.58,937.02
69,1101.38,745.25
70,1156.20,747.97
71,1155.93,775.81
72,1100.68,774.40
73,1447.97,745.78
74,1390.66,747.69
75,1391.12,779.01
76,1447.49,777.02
