facialLandmark,x,y
1,907.82,809.31
2,916.57,910.81
3,936.30,1002.97
4,971.46,1113.17
5,1026.84,1185.15
6,1091.11,1235.59
7,1156.14,1284.25
8,1243.39,1299.63
9,1332.17,1277.56
10,1395.87,1224.11
11,1447.03,1162.79
12,1486.94,1083.64
13,1514.45,989.10
14,1526.49,895.47
15,1532.82,796.35
16,1467.65,764.85
17,1411.52,730.17
18,1351.28,739.34
19,1289.78,775.13
20,1355.52,771.11
21,1411.54,764.39
22,963.98,767.68
23,1018.81,727.64
24,1091.24,736.30
25,1155.68,773.77
26,1087.14,768.51
27,1022.04,764.11
28,1021.85,809.12
29,1074.11,786.33
30,1134.22,809.98
31,1077.23,829.81
32,1080.22,803.71
33,1421.85,809.12
34,1366.19,788.22
35,1308.83,811.39
36,1366.53,832.28
37,1369.68,805.65
38,1190.89,816.84
39,1184.01,918.69
40,1143.54,967.73
41,1170.65,1004.08
42,1233.45,1028.58
43,1290.87,1004.58
44,1313.08,969.36
45,1271.07,916.29
46,1256.18,815.99
47,1182.74,999.88
48,1281.09,1000.42
49,1122.20,1090.71
50,1170.61,1084.54
51,1211.89,1083.19
52,1237.11,1085.54
53,1262.60,1082.72
54,1297.47,1086.14
55,1338.20,1094.57
56,1309.06,1113.12
57,1278.15,1121.09
58,1239.34,1122.50
59,1199.52,1118.93
60,1161.97,1109.63
61,1186.31,1100.29
62,1237.42,1109.32
63,1283.83,1102.63
64,1283.93,1093.82
65,1236.97,1096.54
66,1185.72,1092.36
67,1237.58,1102.55
68,1234.55,988.46
69,1047.80,797.65
70,1103.64,798.12
71,1106.34,820.14
72,1050.04,819.64
73,1394.28,798.65
74,1338.12,799.80
75,1337.97,822.67
76,1393.59,821.07
