facialLandmark,x,y
1,1077.91,906.59
2,1080.86,1033.12
3,1096.24,1153.46
4,1124.62,1271.12
5,1165.16,1356.02
6,1220.21,1428.35
7,1287.78,1492.71
8,1383.44,1518.32
9,1479.78,1505.93
10,1553.28,1453.51
11,1620.13,1389.91
12,1675.43,1310.47
13,1715.07,1179.27
14,1732.79,1051.99
15,1737.02,920.37
16,1668.91,877.20
17,1611.30,825.65
18,1537.36,821.23
19,1463.09,857.71
20,1536.52,864.73
21,1603.47,871.09
22,1130.42,872.79
23,1182.74,828.68
24,1245.82,824.60
25,1317.44,860.84
26,1246.50,866.43
27,1186.88,871.76
28,1194.68,916.56
29,1245.96,888.31
30,1301.32,918.68
31,1245.12,935.59
32,1246.85,909.29
33,1594.68,916.56
34,1542.57,888.94
35,1487.88,917.88
36,1542.12,933.95
37,1543.17,909.38
38,1355.73,921.93
39,1340.97,1044.44
40,1296.94,1124.11
41,1316.64,1160.28
42,1384.86,1190.51
43,1457.66,1163.51
44,1482.13,1134.72
45,1434.80,1043.38
46,1425.07,922.08
47,1329.50,1158.59
48,1439.51,1160.71
49,1256.66,1275.67
50,1306.58,1268.87
51,1349.94,1268.47
52,1381.76,1275.56
53,1414.42,1268.96
54,1464.13,1272.40
55,1520.50,1279.91
56,1477.68,1312.53
57,1431.92,1328.85
58,1382.11,1333.65
59,1330.73,1326.91
60,1289.88,1307.79
61,1322.21,1292.64
62,1382.31,1304.75
63,1446.02,1296.67
64,1446.53,1280.39
65,1382.12,1284.72
66,1322.07,1278.83
67,1382.49,1294.46
68,1382.35,1141.00
69,1220.21,901.87
70,1272.88,904.00
71,1272.89,927.53
72,1219.92,926.29
73,1569.28,902.24
74,1515.85,902.97
75,1515.23,926.74
76,1568.27,925.23
