facialLandmark,x,y
1,988.26,750.15
2,981.25,847.23
3,991.94,936.12
4,1004.23,1031.36
5,1045.20,1130.01
6,1107.32,1192.85
7,1184.01,1241.58
8,1276.53,1262.00
9,1373.53,1245.48
10,1458.95,1199.18
11,1526.00,1136.58
12,1570.88,1035.12
13,1591.32,936.46
14,1604.66,847.43
15,1599.90,750.65
16,1522.05,674.87
17,1459.23,641.82
18,1394.97,648.54
19,1336.02,687.01
20,1399.51,677.89
21,1458.96,668.51
22,1035.69,676.72
23,1095.65,646.78
24,1156.03,653.42
25,1217.63,688.80
26,1151.73,679.27
27,1094.93,670.98
28,1078.01,748.43
29,1135.62,714.54
30,1196.53,748.08
31,1136.90,769.67
32,1145.43,739.93
33,1478.01,748.43
34,1421.88,715.65
35,1361.98,747.66
36,1421.32,769.11
37,1426.33,740.49
38,1244.70,739.83
39,1232.66,831.06
40,1201.20,892.50
41,1226.13,927.93
42,1273.79,936.63
43,1333.53,923.49
44,1354.54,896.31
45,1314.31,827.50
46,1303.22,738.57
47,1238.00,903.69
48,1312.16,903.41
49,1173.76,1044.69
50,1212.55,1023.32
51,1247.53,1009.41
52,1273.83,1010.00
53,1297.93,1008.15
54,1335.77,1021.41
55,1381.03,1041.89
56,1345.51,1049.00
57,1316.55,1049.34
58,1277.26,1052.91
59,1239.65,1051.80
60,1207.65,1053.89
61,1232.71,1038.29
62,1274.88,1039.58
63,1313.72,1035.60
64,1315.02,1030.41
65,1274.11,1029.43
66,1231.19,1031.24
67,1276.05,1034.10
68,1274.97,865.64
69,1106.17,731.65
70,1165.74,731.22
71,1166.97,758.54
72,1107.23,758.60
73,1450.53,732.05
74,1392.74,731.76
75,1391.91,758.63
76,1449.10,759.04
