facialLandmark,x,y
1,998.38,781.42
2,990.63,884.55
3,1001.77,986.26
4,1025.04,1080.75
5,1070.15,1173.75
6,1134.71,1243.57
7,1221.85,1285.21
8,1321.24,1305.07
9,1419.89,1293.96
10,1510.14,1259.64
11,1578.47,1201.59
12,1622.88,1107.99
13,1644.59,1002.90
14,1654.18,899.70
15,1647.54,786.79
16,1577.44,710.24
17,1514.63,674.45
18,1455.05,679.80
19,1396.83,716.92
20,1459.35,710.54
21,1513.63,701.57
22,1057.14,708.41
23,1114.56,670.69
24,1180.19,676.73
25,1246.29,717.64
26,1176.54,706.18
27,1115.22,697.50
28,1121.00,783.81
29,1176.07,748.51
30,1234.03,789.39
31,1175.42,807.72
32,1180.69,775.50
33,1521.00,783.81
34,1465.26,750.48
35,1409.07,788.77
36,1467.13,800.25
37,1464.52,776.64
38,1286.75,782.95
39,1268.99,908.71
40,1239.73,956.33
41,1260.25,993.81
42,1321.22,1013.15
43,1380.92,995.45
44,1403.75,963.96
45,1368.84,905.43
46,1354.90,783.21
47,1277.16,982.24
48,1363.67,983.21
49,1211.69,1103.35
50,1251.39,1076.30
51,1292.19,1066.92
52,1320.62,1069.42
53,1348.08,1066.60
54,1396.43,1074.70
55,1444.13,1096.27
56,1409.31,1119.02
57,1370.89,1130.18
58,1323.04,1136.37
59,1278.20,1133.78
60,1241.46,1125.95
61,1269.75,1101.86
62,1321.33,1106.36
63,1375.15,1101.21
64,1375.56,1086.06
65,1320.75,1086.41
66,1269.15,1087.03
67,1322.05,1095.32
68,1320.46,950.01
69,1148.15,765.77
70,1204.54,769.05
71,1204.37,798.64
72,1148.08,795.94
73,1493.41,766.51
74,1437.49,768.94
75,1438.16,795.49
76,1494.16,792.34
