facialLandmark,x,y
1,1284.51,946.31
2,1287.42,1066.51
3,1295.67,1176.80
4,1312.92,1296.77
5,1361.05,1391.79
6,1428.82,1452.64
7,1503.60,1516.94
8,1608.13,1549.38
9,1700.02,1525.14
10,1764.65,1466.11
11,1825.36,1411.68
12,1877.39,1328.23
13,1910.09,1201.57
14,1927.88,1083.87
15,1934.19,955.62
16,1864.09,882.67
17,1810.85,848.11
18,1750.35,846.67
19,1693.98,876.23
20,1751.63,881.19
21,1806.58,882.58
22,1360.33,888.44
23,1412.19,850.18
24,1476.76,845.18
25,1542.26,876.38
26,1477.41,879.24
27,1416.69,883.17
28,1413.37,956.33
29,1466.07,927.92
30,1521.45,961.68
31,1465.16,980.88
32,1467.00,952.56
33,1813.37,956.33
34,1764.86,931.30
35,1711.63,963.31
36,1765.98,976.94
37,1767.65,953.32
38,1581.18,958.81
39,1563.28,1097.65
40,1526.45,1153.12
41,1555.67,1196.34
42,1616.93,1217.68
43,1685.82,1197.42
44,1710.39,1163.10
45,1670.35,1094.59
46,1653.65,959.18
47,1566.87,1184.83
48,1670.37,1186.25
49,1506.98,1313.49
50,1543.00,1293.48
51,1581.88,1286.47
52,1611.76,1290.28
53,1642.58,1287.40
54,1683.18,1294.80
55,1721.63,1312.31
56,1693.70,1341.23
57,1660.37,1359.45
58,1614.19,1367.35
59,1569.05,1359.87
60,1535.04,1341.73
61,1555.77,1317.01
62,1611.64,1329.05
63,1666.19,1319.40
64,1667.64,1309.35
65,1611.26,1309.54
66,1556.62,1307.56
67,1612.86,1318.39
68,1621.25,1163.69
69,1439.34,942.14
70,1493.69,945.11
71,1493.62,971.31
72,1439.42,968.46
73,1790.11,944.01
74,1738.94,946.59
75,1739.20,970.73
76,1789.48,967.21
