facialLandmark,x,y
1,934.40,707.22
2,929.51,823.74
3,943.25,931.90
4,969.93,1039.22
5,1012.43,1115.85
6,1065.78,1173.22
7,1134.43,1220.11
8,1222.65,1237.94
9,1318.57,1218.25
10,1390.72,1165.81
11,1447.43,1103.69
12,1490.47,1016.19
13,1511.24,914.37
14,1524.70,816.66
15,1520.23,705.30
16,1476.32,639.26
17,1425.82,600.91
18,1366.11,602.10
19,1305.14,635.91
20,1368.17,634.64
21,1422.71,631.79
22,980.36,639.00
23,1031.58,603.94
24,1088.34,603.94
25,1151.11,635.64
26,1087.25,634.74
27,1034.13,633.06
28,1026.20,705.21
29,1080.54,672.21
30,1137.93,710.23
31,1079.90,728.22
32,1081.79,697.32
33,1426.20,705.21
34,1373.07,673.13
35,1317.57,710.43
36,1374.75,726.97
37,1371.62,697.80
38,1192.63,709.60
39,1181.61,830.94
40,1143.35,893.88
41,1168.33,928.79
42,1226.33,947.80
43,1289.19,929.65
44,1313.98,901.61
45,1272.87,829.93
46,1260.56,709.35
47,1179.42,921.20
48,1274.31,922.83
49,1114.59,1023.79
50,1157.27,1003.70
51,1198.42,997.34
52,1223.89,1001.01
53,1250.10,997.07
54,1292.80,1004.52
55,1337.62,1022.95
56,1305.79,1050.97
57,1269.30,1066.06
58,1224.03,1072.58
59,1180.42,1067.49
60,1144.33,1052.59
61,1174.32,1034.17
62,1223.80,1040.72
63,1275.63,1033.12
64,1275.46,1020.90
65,1224.12,1022.31
66,1174.16,1019.87
67,1224.57,1030.54
68,1227.53,899.63
69,1053.04,688.46
70,1108.55,691.13
71,1108.76,719.37
72,1052.88,716.90
73,1400.11,688.81
74,1345.86,691.24
75,1346.16,719.33
76,1400.46,716.16
