facialLandmark,x,y
1,269.44,1266.75
2,280.06,1506.63
3,303.25,1713.80
4,347.00,1968.19
5,455.31,2191.62
6,602.35,2346.65
7,799.83,2453.38
8,1030.38,2494.73
9,1226.51,2445.45
10,1380.36,2335.34
11,1518.39,2187.52
12,1607.06,1986.48
13,1647.73,1727.29
14,1662.48,1506.09
15,1656.22,1262.13
16,1487.49,1118.52
17,1364.66,1038.88
18,1224.57,1045.45
19,1097.80,1122.08
20,1234.56,1110.82
21,1361.15,1099.59
22,431.52,1123.43
23,546.19,1041.64
24,696.85,1043.78
25,838.99,1113.01
26,692.17,1105.11
27,554.14,1100.29
28,539.14,1269.32
29,650.02,1207.28
30,780.22,1265.76
31,658.15,1311.69
32,661.53,1252.26
33,1396.38,1271.90
34,1286.66,1217.62
35,1168.58,1271.35
36,1287.99,1329.01
37,1295.33,1258.81
38,909.35,1258.09
39,897.16,1498.49
40,800.46,1665.19
41,871.33,1738.08
42,1002.28,1753.45
43,1131.79,1734.25
44,1184.57,1659.62
45,1076.08,1490.08
46,1048.97,1254.71
47,899.05,1695.17
48,1098.02,1691.81
49,808.58,2001.18
50,881.90,1938.68
51,952.06,1913.15
52,1007.98,1912.02
53,1058.79,1910.09
54,1125.85,1931.04
55,1199.33,1987.56
56,1147.63,2026.45
57,1092.50,2046.11
58,1018.88,2057.63
59,942.10,2054.75
60,871.87,2043.90
61,910.94,1995.80
62,1010.10,2013.03
63,1095.38,1992.89
64,1095.63,1966.28
65,1008.72,1967.54
66,910.52,1971.97
67,1010.34,1984.76
68,1001.86,1635.85
69,593.34,1239.36
70,715.09,1237.52
71,719.51,1288.43
72,599.14,1289.52
73,1343.07,1245.13
74,1229.29,1244.01
75,1228.38,1301.45
76,1341.67,1300.01
