facialLandmark,x,y
1,826.33,649.76
2,831.92,749.92
3,853.02,844.23
4,877.60,940.02
5,921.73,1036.07
6,984.90,1092.54
7,1060.97,1141.86
8,1149.34,1161.28
9,1246.53,1144.88
10,1320.94,1098.19
11,1381.59,1037.31
12,1417.20,938.69
13,1436.25,841.42
14,1450.01,747.69
15,1449.63,651.73
16,1388.95,595.53
17,1320.97,550.54
18,1253.14,557.10
19,1190.31,602.15
20,1256.71,599.69
21,1319.65,595.04
22,875.16,597.11
23,934.94,553.45
24,1002.95,559.01
25,1069.03,600.98
26,999.94,600.05
27,937.42,595.70
28,936.30,651.52
29,989.11,620.87
30,1048.52,652.91
31,991.00,673.42
32,997.60,644.30
33,1336.30,651.52
34,1276.93,620.13
35,1219.58,652.21
36,1279.62,676.70
37,1280.75,646.08
38,1098.72,651.24
39,1087.71,739.02
40,1053.68,794.72
41,1074.73,826.57
42,1141.04,847.11
43,1198.18,827.53
44,1220.93,803.81
45,1176.90,731.50
46,1161.74,648.81
47,1095.46,816.36
48,1180.79,815.73
49,1036.36,942.55
50,1079.69,920.94
51,1118.53,913.17
52,1145.90,915.41
53,1170.46,911.07
54,1211.16,923.23
55,1249.62,942.79
56,1217.24,959.45
57,1184.84,966.07
58,1146.20,968.33
59,1102.41,964.79
60,1068.35,958.11
61,1103.16,944.85
62,1146.00,948.94
63,1191.03,945.80
64,1191.58,927.28
65,1145.86,928.48
66,1101.87,927.29
67,1146.27,939.19
68,1136.78,781.53
69,962.26,636.43
70,1018.30,636.72
71,1020.05,663.13
72,963.56,662.92
73,1307.28,635.83
74,1248.51,636.35
75,1249.73,665.10
76,1307.20,664.48
