facialLandmark,x,y
1,1243.77,950.07
2,1240.09,1063.23
3,1247.83,1166.54
4,1270.64,1262.24
5,1306.33,1359.62
6,1363.03,1433.06
7,1444.83,1487.08
8,1546.97,1511.46
9,1646.06,1499.48
10,1729.77,1455.10
11,1797.91,1398.74
12,1850.81,1309.55
13,1884.82,1193.29
14,1897.58,1083.05
15,1890.39,964.25
16,1804.26,891.09
17,1746.06,866.58
18,1686.67,868.00
19,1624.04,898.84
20,1686.78,901.68
21,1745.16,899.57
22,1319.21,892.57
23,1377.53,870.46
24,1440.63,872.24
25,1500.42,904.26
26,1438.09,904.68
27,1376.73,900.13
28,1364.63,956.79
29,1417.93,925.51
30,1471.14,959.15
31,1416.61,977.40
32,1422.79,949.90
33,1764.63,956.79
34,1713.44,924.69
35,1654.56,958.02
36,1712.22,978.37
37,1718.05,948.69
38,1522.61,954.92
39,1502.10,1076.61
40,1460.14,1143.61
41,1481.32,1166.44
42,1554.49,1193.56
43,1629.03,1164.91
44,1649.53,1137.10
45,1604.27,1071.32
46,1589.16,954.62
47,1500.22,1162.13
48,1608.72,1161.89
49,1430.27,1282.57
50,1475.16,1264.01
51,1521.89,1258.60
52,1554.79,1261.91
53,1588.07,1257.98
54,1638.12,1261.15
55,1688.33,1278.13
56,1652.02,1317.87
57,1608.10,1339.26
58,1554.77,1346.41
59,1500.50,1339.86
60,1458.28,1318.78
61,1488.57,1294.50
62,1555.75,1305.75
63,1620.16,1294.14
64,1621.05,1273.66
65,1554.89,1279.19
66,1488.74,1275.55
67,1555.40,1291.25
68,1552.12,1146.34
69,1390.92,940.54
70,1444.27,942.85
71,1444.03,968.95
72,1390.82,967.47
73,1739.54,940.39
74,1684.15,941.13
75,1682.98,969.03
76,1738.28,968.60
