facialLandmark,x,y
1,800.59,727.40
2,805.70,826.19
3,818.87,917.41
4,834.42,1007.66
5,875.72,1108.82
6,936.00,1178.93
7,1023.11,1232.33
8,1120.98,1256.00
9,1218.50,1232.76
10,1295.33,1175.02
11,1360.45,1112.93
12,1407.28,1022.15
13,1427.50,926.62
14,1436.04,828.54
15,1437.25,726.65
16,1359.48,650.68
17,1293.08,613.39
18,1228.67,620.72
19,1168.16,664.62
20,1234.31,654.20
21,1294.13,644.20
22,855.01,647.69
23,917.53,611.88
24,983.17,622.87
25,1043.53,667.03
26,976.99,653.82
27,916.54,642.25
28,909.37,729.29
29,961.98,702.02
30,1022.09,733.31
31,964.13,751.74
32,968.13,724.58
33,1309.37,729.29
34,1252.18,702.63
35,1194.13,734.16
36,1253.78,754.82
37,1254.43,726.28
38,1072.98,728.56
39,1059.38,825.06
40,1024.09,869.34
41,1046.06,904.51
42,1112.04,929.96
43,1174.12,905.27
44,1197.12,880.32
45,1149.00,817.69
46,1136.45,726.74
47,1063.05,900.59
48,1155.45,900.48
49,984.76,1002.93
50,1034.70,959.99
51,1088.28,949.72
52,1114.75,950.41
53,1139.40,948.00
54,1197.40,957.78
55,1253.22,996.52
56,1222.68,1047.13
57,1173.79,1073.92
58,1118.98,1080.98
59,1064.43,1076.12
60,1014.75,1051.81
61,1056.54,1040.26
62,1116.30,1049.30
63,1176.46,1038.57
64,1175.25,977.86
65,1115.13,982.25
66,1056.66,980.93
67,1116.20,1014.52
68,1107.05,878.82
69,934.88,715.74
70,991.98,717.85
71,993.13,742.67
72,936.89,740.58
73,1281.17,715.99
74,1223.06,718.63
75,1223.80,744.88
76,1281.75,742.71
