facialLandmark,x,y
1,1563.88,1390.97
2,1568.80,1606.68
3,1603.87,1810.56
4,1658.99,2011.72
5,1740.76,2159.33
6,1843.43,2261.45
7,1969.99,2364.53
8,2144.28,2411.16
9,2331.14,2377.04
10,2481.71,2282.78
11,2618.93,2182.86
12,2727.85,2018.62
13,2784.61,1807.99
14,2813.48,1595.62
15,2811.60,1373.41
16,2649.71,1303.63
17,2531.40,1235.69
18,2404.32,1243.63
19,2280.65,1312.61
20,2407.88,1308.38
21,2525.77,1303.08
22,1668.39,1316.76
23,1773.47,1257.21
24,1883.54,1262.12
25,2003.71,1325.21
26,1882.50,1323.57
27,1775.86,1322.53
28,1776.15,1399.88
29,1871.66,1347.34
30,1971.78,1410.28
31,1868.69,1443.01
32,1881.30,1390.82
33,2529.49,1384.17
34,2431.59,1335.47
35,2332.94,1402.31
36,2434.48,1439.74
37,2437.09,1378.29
38,2077.46,1400.95
39,2050.13,1627.76
40,1986.59,1746.14
41,2025.26,1807.94
42,2137.14,1858.99
43,2271.20,1802.53
44,2310.39,1750.33
45,2232.44,1624.83
46,2205.05,1399.00
47,2048.44,1794.75
48,2229.66,1795.73
49,1941.76,2016.35
50,2008.44,1988.24
51,2080.42,1974.74
52,2134.34,1980.96
53,2191.17,1973.54
54,2271.81,1986.68
55,2353.91,2017.29
56,2297.90,2075.99
57,2228.63,2107.78
58,2138.96,2120.33
59,2051.77,2106.30
60,1988.16,2072.81
61,2041.91,2039.22
62,2136.83,2054.60
63,2233.16,2038.96
64,2233.96,2000.55
65,2135.31,2002.34
66,2041.04,2001.24
67,2137.72,2024.38
68,2134.16,1751.33
69,1822.75,1373.47
70,1920.23,1379.58
71,1920.10,1427.66
72,1821.98,1421.61
73,2482.13,1360.19
74,2382.25,1368.28
75,2383.90,1421.95
76,2481.46,1412.52
