facialLandmark,x,y
1,478.12,1238.20
2,489.71,1438.56
3,521.61,1609.07
4,580.02,1784.18
5,673.00,1915.90
6,773.75,2034.23
7,904.20,2138.27
8,1077.61,2180.17
9,1218.17,2131.91
10,1305.61,2024.67
11,1398.35,1926.90
12,1483.06,1822.65
13,1541.40,1632.43
14,1569.40,1444.42
15,1579.81,1230.03
16,1510.84,1103.47
17,1413.88,1048.02
18,1310.15,1063.36
19,1207.02,1124.80
20,1321.42,1099.07
21,1415.20,1081.21
22,589.92,1128.88
23,695.06,1058.74
24,821.44,1069.44
25,936.04,1133.27
26,812.17,1108.70
27,698.56,1097.31
28,697.72,1251.00
29,801.02,1207.59
30,916.53,1262.42
31,802.29,1293.67
32,802.20,1243.60
33,1428.11,1240.75
34,1324.42,1203.71
35,1216.63,1256.99
36,1328.04,1285.91
37,1321.31,1237.05
38,1011.47,1264.75
39,994.62,1476.77
40,911.96,1561.53
41,962.75,1634.24
42,1082.51,1678.70
43,1186.78,1632.69
44,1231.86,1554.36
45,1152.64,1469.77
46,1132.58,1263.89
47,991.27,1629.50
48,1170.61,1628.81
49,830.28,1744.48
50,941.53,1731.53
51,1035.50,1729.03
52,1085.36,1733.76
53,1129.96,1729.25
54,1220.93,1724.14
55,1324.06,1733.36
56,1267.81,1829.18
57,1184.96,1885.18
58,1088.06,1902.55
59,990.82,1888.93
60,899.32,1838.37
61,967.52,1840.95
62,1084.10,1864.03
63,1191.19,1841.09
64,1188.83,1752.74
65,1084.26,1768.37
66,970.95,1758.03
67,1086.22,1810.40
68,1085.76,1604.16
69,749.40,1228.16
70,858.12,1235.05
71,859.11,1277.56
72,749.97,1272.03
73,1376.67,1221.90
74,1271.54,1229.86
75,1272.17,1272.93
76,1378.14,1263.87
