facialLandmark,x,y
1,1209.52,894.44
2,1202.65,998.34
3,1207.24,1094.14
4,1217.84,1188.44
5,1252.38,1271.76
6,1309.85,1329.73
7,1386.21,1376.62
8,1477.67,1403.40
9,1567.48,1388.69
10,1638.93,1345.82
11,1704.80,1294.70
12,1757.58,1221.47
13,1787.91,1119.77
14,1801.62,1017.42
15,1799.30,906.76
16,1750.76,831.63
17,1694.72,793.86
18,1625.14,796.47
19,1566.27,834.00
20,1631.09,820.67
21,1691.96,812.94
22,1264.37,822.41
23,1321.51,795.09
24,1378.78,800.10
25,1432.43,836.79
26,1372.82,822.35
27,1320.63,812.76
28,1301.85,901.83
29,1361.66,869.03
30,1418.64,912.68
31,1356.92,929.63
32,1362.46,897.43
33,1701.85,901.83
34,1643.30,869.15
35,1582.50,910.54
36,1644.16,921.04
37,1642.18,896.80
38,1466.85,909.14
39,1449.55,1032.69
40,1417.31,1078.78
41,1438.44,1112.09
42,1493.05,1135.94
43,1554.48,1114.46
44,1578.15,1087.50
45,1540.65,1031.11
46,1528.45,909.55
47,1451.63,1105.23
48,1538.80,1108.18
49,1367.56,1185.94
50,1418.04,1178.74
51,1462.33,1178.76
52,1489.78,1182.11
53,1518.11,1181.31
54,1564.65,1186.06
55,1612.05,1199.20
56,1573.63,1229.28
57,1534.68,1239.64
58,1487.49,1242.91
59,1440.09,1233.10
60,1402.03,1214.91
61,1432.48,1205.57
62,1488.51,1217.40
63,1545.90,1212.26
64,1546.89,1199.93
65,1488.78,1200.15
66,1433.73,1194.41
67,1489.65,1207.92
68,1494.08,1085.89
69,1331.32,885.15
70,1389.72,890.67
71,1387.77,920.70
72,1328.99,915.70
73,1672.75,885.37
74,1613.33,889.24
75,1613.25,916.53
76,1672.98,911.93
