facialLandmark,x,y
1,1665.38,1224.82
2,1660.10,1382.22
3,1668.12,1538.87
4,1699.05,1697.21
5,1759.70,1849.07
6,1854.76,1978.21
7,1994.87,2078.77
8,2155.55,2119.12
9,2325.27,2090.56
10,2457.41,1992.53
11,2558.15,1877.22
12,2641.43,1728.63
13,2691.95,1562.84
14,2717.59,1398.76
15,2719.31,1229.75
16,2624.99,1126.20
17,2532.20,1048.70
18,2411.42,1062.25
19,2309.25,1141.10
20,2420.66,1135.09
21,2527.06,1120.04
22,1778.27,1113.32
23,1880.27,1050.61
24,1992.28,1069.19
25,2092.88,1148.56
26,1980.22,1137.95
27,1879.17,1119.37
28,1868.12,1228.81
29,1951.86,1186.31
30,2037.79,1234.72
31,1951.71,1258.97
32,1962.79,1219.08
33,2532.02,1225.80
34,2449.32,1181.26
35,2357.51,1230.19
36,2447.46,1247.11
37,2454.92,1216.49
38,2132.53,1228.68
39,2102.91,1407.37
40,2038.45,1476.03
41,2085.59,1544.14
42,2186.37,1569.81
43,2287.15,1544.26
44,2339.80,1499.68
45,2267.75,1396.48
46,2247.53,1228.85
47,2105.78,1526.85
48,2269.51,1529.86
49,1946.30,1666.80
50,2046.67,1620.81
51,2140.32,1615.74
52,2182.54,1622.23
53,2223.37,1616.08
54,2316.60,1627.07
55,2404.40,1675.79
56,2339.20,1758.44
57,2255.25,1795.97
58,2172.27,1800.20
59,2084.91,1791.23
60,2000.10,1747.05
61,2071.39,1738.26
62,2177.49,1759.11
63,2287.69,1739.76
64,2288.79,1652.98
65,2180.12,1661.10
66,2074.76,1649.72
67,2179.69,1711.05
68,2189.73,1489.56
69,1908.97,1206.94
70,1995.26,1211.02
71,1995.35,1247.90
72,1909.94,1244.46
73,2492.09,1203.06
74,2403.98,1205.38
75,2403.60,1238.99
76,2489.68,1237.80
