facialLandmark,x,y
1,1758.50,1175.13
2,1754.66,1319.78
3,1765.24,1458.57
4,1787.04,1606.09
5,1826.50,1711.17
6,1908.51,1792.09
7,2012.64,1848.11
8,2137.66,1871.79
9,2281.11,1854.52
10,2419.62,1796.30
11,2522.93,1717.86
12,2591.82,1585.51
13,2622.00,1440.04
14,2637.04,1301.42
15,2635.65,1150.64
16,2487.05,1055.60
17,2401.82,1018.89
18,2318.47,1022.60
19,2235.31,1069.06
20,2321.30,1069.37
21,2400.58,1063.94
22,1829.36,1079.58
23,1906.20,1041.59
24,1974.81,1043.40
25,2052.18,1085.07
26,1973.95,1086.86
27,1905.31,1085.43
28,1878.87,1168.08
29,1947.46,1124.65
30,2019.58,1172.51
31,1945.52,1196.75
32,1954.01,1159.95
33,2435.87,1152.03
34,2362.79,1109.94
35,2284.35,1163.58
36,2363.73,1191.10
37,2367.28,1146.21
38,2089.59,1168.66
39,2063.78,1332.36
40,2018.72,1405.22
41,2045.14,1456.16
42,2124.86,1483.37
43,2226.51,1451.35
44,2260.46,1406.03
45,2200.54,1332.18
46,2181.60,1168.22
47,2061.58,1439.69
48,2192.28,1439.82
49,1985.01,1596.24
50,2035.17,1559.08
51,2090.04,1541.93
52,2123.58,1546.63
53,2163.05,1541.20
54,2234.21,1555.11
55,2314.27,1595.36
56,2271.80,1644.19
57,2210.11,1668.15
58,2133.14,1676.98
59,2067.64,1667.72
60,2017.96,1642.11
61,2064.34,1608.24
62,2129.11,1612.87
63,2201.06,1606.25
64,2200.68,1587.86
65,2126.89,1587.92
66,2064.36,1588.65
67,2130.08,1599.32
68,2118.65,1400.99
69,1911.69,1146.46
70,1983.55,1148.52
71,1982.54,1185.03
72,1911.26,1182.04
73,2399.94,1131.33
74,2323.25,1135.98
75,2323.72,1177.34
76,2399.13,1172.09
