facialLandmark,x,y
1,1511.97,1242.37
2,1513.38,1444.32
3,1546.00,1631.14
4,1605.04,1801.07
5,1675.40,1946.69
6,1772.26,2060.68
7,1919.99,2126.47
8,2083.55,2151.92
9,2250.77,2131.80
10,2383.58,2072.13
11,2489.95,1977.04
12,2562.17,1826.76
13,2604.93,1639.84
14,2632.12,1454.36
15,2624.71,1246.02
16,2513.46,1133.63
17,2408.44,1083.48
18,2300.00,1103.14
19,2202.12,1174.16
20,2311.08,1155.40
21,2411.14,1135.97
22,1651.47,1141.34
23,1754.07,1098.62
24,1856.59,1115.69
25,1962.21,1180.82
26,1849.49,1165.95
27,1749.83,1147.71
28,1719.54,1251.64
29,1816.21,1194.14
30,1920.80,1258.02
31,1817.28,1293.25
32,1822.48,1237.91
33,2445.57,1245.68
34,2344.83,1189.96
35,2244.79,1254.30
36,2348.68,1294.26
37,2348.29,1236.07
38,2022.94,1263.37
39,1998.08,1475.86
40,1943.56,1568.27
41,1977.85,1625.54
42,2083.57,1667.09
43,2183.42,1629.23
44,2223.33,1591.76
45,2163.59,1469.77
46,2137.16,1261.78
47,2003.35,1613.38
48,2161.74,1615.99
49,1874.32,1819.16
50,1954.03,1790.60
51,2029.07,1781.11
52,2081.40,1784.34
53,2130.11,1780.01
54,2211.83,1791.87
55,2295.03,1816.19
56,2225.13,1852.62
57,2156.60,1868.32
58,2079.72,1875.23
59,2000.17,1871.15
60,1934.26,1856.97
61,1985.18,1827.84
62,2080.24,1838.49
63,2177.63,1827.21
64,2177.68,1802.36
65,2079.82,1804.80
66,1983.79,1803.09
67,2080.73,1820.10
68,2083.47,1578.58
69,1766.93,1222.32
70,1867.13,1226.76
71,1868.90,1275.77
72,1767.96,1272.99
73,2396.20,1216.88
74,2296.02,1221.84
75,2297.06,1275.10
76,2397.36,1269.73
