facialLandmark,x,y
1,1007.76,742.49
2,1004.15,837.31
3,1008.55,931.71
4,1026.76,1027.19
5,1062.88,1118.85
6,1119.80,1196.91
7,1203.94,1257.88
8,1300.64,1282.63
9,1402.97,1265.89
10,1482.85,1207.19
11,1543.86,1137.99
12,1594.44,1048.69
13,1625.33,948.95
14,1641.23,850.16
15,1642.73,748.34
16,1586.18,685.69
17,1530.49,638.75
18,1457.69,646.58
19,1395.91,693.81
20,1463.05,690.49
21,1527.20,681.71
22,1076.08,675.62
23,1137.71,638.12
24,1205.14,649.62
25,1265.53,697.71
26,1197.69,691.01
27,1136.86,679.54
28,1129.90,745.45
29,1180.47,720.07
30,1232.11,749.47
31,1180.18,763.85
32,1186.96,739.84
33,1529.90,745.45
34,1480.19,718.39
35,1424.75,747.61
36,1478.89,758.05
37,1483.47,739.63
38,1289.20,746.09
39,1270.87,853.67
40,1231.85,894.86
41,1260.06,936.02
42,1320.71,951.76
43,1381.50,936.65
44,1413.34,909.93
45,1370.21,847.56
46,1358.49,746.51
47,1272.27,925.66
48,1370.91,927.92
49,1175.81,1009.54
50,1236.40,982.11
51,1292.84,979.31
52,1318.26,983.34
53,1342.88,979.74
54,1399.02,986.62
55,1451.78,1016.21
56,1412.27,1065.83
57,1361.59,1088.21
58,1311.59,1090.53
59,1258.98,1084.89
60,1208.00,1058.04
61,1250.98,1052.94
62,1314.84,1065.79
63,1381.29,1054.43
64,1382.19,1002.15
65,1316.69,1006.75
66,1253.25,999.60
67,1316.30,1036.84
68,1322.95,903.42
69,1154.57,732.38
70,1206.55,735.08
71,1206.50,757.30
72,1155.05,754.99
73,1505.90,731.64
74,1452.81,732.79
75,1452.49,753.04
76,1504.36,752.56
