facialLandmark,x,y
1,1547.64,1273.86
2,1570.50,1481.88
3,1614.26,1676.62
4,1684.26,1865.78
5,1768.89,2010.34
6,1882.06,2137.09
7,2025.19,2215.82
8,2201.37,2243.90
9,2362.01,2212.85
10,2492.93,2134.45
11,2593.33,2030.18
12,2676.91,1888.00
13,2733.76,1649.70
14,2758.39,1435.34
15,2756.96,1209.28
16,2619.35,1095.97
17,2495.22,1034.08
18,2368.88,1063.06
19,2263.25,1153.78
20,2385.12,1127.89
21,2497.76,1102.21
22,1663.88,1174.02
23,1771.87,1092.83
24,1902.27,1101.59
25,2033.66,1178.49
26,1898.83,1167.39
27,1777.66,1160.56
28,1788.67,1282.05
29,1882.63,1224.76
30,1990.68,1276.57
31,1887.79,1318.96
32,1890.19,1265.10
33,2519.08,1225.04
34,2416.62,1183.84
35,2318.50,1247.05
36,2424.37,1274.56
37,2418.59,1225.13
38,2097.16,1278.42
39,2087.04,1483.00
40,2025.99,1613.33
41,2070.47,1674.34
42,2182.28,1705.34
43,2287.97,1659.77
44,2326.75,1601.81
45,2247.66,1467.20
46,2215.22,1271.42
47,2097.20,1654.26
48,2260.47,1642.99
49,1989.04,1892.11
50,2064.66,1861.98
51,2133.29,1846.67
52,2187.57,1849.99
53,2239.88,1841.14
54,2317.13,1847.32
55,2399.03,1864.48
56,2336.68,1914.03
57,2270.51,1942.04
58,2191.45,1955.68
59,2108.98,1951.93
60,2044.51,1931.96
61,2096.90,1894.10
62,2189.22,1901.72
63,2282.89,1883.62
64,2282.84,1865.12
65,2187.71,1874.17
66,2095.65,1877.85
67,2189.40,1884.11
68,2176.55,1601.41
69,1835.11,1253.07
70,1935.71,1251.34
71,1938.96,1297.52
72,1838.48,1300.68
73,2468.78,1203.49
74,2368.71,1214.72
75,2371.59,1261.55
76,2470.98,1249.35
