facialLandmark,x,y
1,1186.05,906.22
2,1184.89,1014.35
3,1189.42,1111.94
4,1200.25,1205.83
5,1229.89,1311.66
6,1295.10,1386.63
7,1386.21,1431.22
8,1491.95,1455.59
9,1589.33,1444.01
10,1675.26,1410.07
11,1757.41,1360.97
12,1805.78,1267.29
13,1827.14,1148.76
14,1837.66,1042.31
15,1842.17,924.61
16,1762.50,851.21
17,1710.74,810.18
18,1647.86,808.01
19,1587.48,837.71
20,1649.83,838.24
21,1705.94,836.08
22,1247.93,842.97
23,1301.54,803.77
24,1369.31,805.68
25,1430.49,841.57
26,1363.95,834.91
27,1303.44,829.81
28,1306.49,916.75
29,1360.27,883.42
30,1418.11,917.95
31,1359.85,937.36
32,1362.62,907.95
33,1706.49,916.75
34,1655.06,885.29
35,1595.57,915.06
36,1653.06,933.68
37,1654.94,908.25
38,1467.87,904.93
39,1449.19,1020.92
40,1409.08,1079.49
41,1436.16,1123.19
42,1499.99,1131.87
43,1556.63,1122.21
44,1588.60,1082.88
45,1546.78,1016.18
46,1539.99,905.55
47,1451.88,1100.59
48,1544.63,1099.09
49,1382.32,1240.13
50,1426.49,1215.30
51,1469.25,1206.66
52,1500.05,1207.57
53,1528.28,1206.84
54,1575.73,1211.63
55,1622.75,1231.53
56,1579.79,1253.53
57,1540.65,1262.82
58,1497.54,1266.99
59,1453.84,1265.99
60,1416.55,1260.23
61,1440.26,1240.95
62,1499.26,1248.03
63,1560.50,1238.96
64,1561.81,1222.99
65,1498.93,1225.37
66,1439.93,1226.43
67,1499.23,1237.47
68,1497.41,1071.28
69,1333.42,899.44
70,1389.15,901.05
71,1389.38,927.32
72,1333.81,926.90
73,1681.29,900.92
74,1625.81,899.86
75,1624.32,925.65
76,1680.06,925.62
