facialLandmark,x,y
1,1171.79,877.94
2,1168.25,984.62
3,1169.40,1079.38
4,1178.57,1170.49
5,1211.69,1272.46
6,1274.85,1344.22
7,1360.61,1394.55
8,1457.84,1422.16
9,1557.94,1406.90
10,1645.66,1366.64
11,1727.63,1314.45
12,1784.24,1218.01
13,1804.17,1108.41
14,1816.19,1007.09
15,1821.75,892.66
16,1745.54,817.80
17,1689.59,777.39
18,1623.02,775.84
19,1561.31,809.82
20,1626.13,802.79
21,1686.10,800.60
22,1229.03,817.46
23,1287.76,778.43
24,1354.14,779.94
25,1415.62,817.18
26,1349.36,806.58
27,1289.07,801.03
28,1285.59,885.63
29,1339.27,853.48
30,1397.29,891.09
31,1337.57,906.51
32,1342.16,877.99
33,1685.59,885.63
34,1631.78,853.19
35,1572.90,888.89
36,1631.99,909.20
37,1632.57,879.06
38,1446.46,882.27
39,1426.47,987.29
40,1380.02,1034.47
41,1403.35,1074.64
42,1473.02,1093.96
43,1540.40,1076.88
44,1570.75,1051.57
45,1520.88,982.76
46,1514.55,882.87
47,1423.98,1062.86
48,1521.44,1063.07
49,1334.58,1178.79
50,1386.99,1135.03
51,1442.96,1125.91
52,1472.92,1127.86
53,1501.28,1126.81
54,1560.80,1137.37
55,1613.68,1179.99
56,1578.71,1238.09
57,1525.31,1269.32
58,1466.33,1276.92
59,1407.24,1268.55
60,1357.92,1237.60
61,1403.37,1225.16
62,1468.83,1235.98
63,1538.75,1225.25
64,1540.87,1157.58
65,1471.71,1159.38
66,1406.98,1157.45
67,1470.79,1195.40
68,1471.58,1037.19
69,1312.25,869.00
70,1368.03,872.47
71,1367.28,898.67
72,1311.76,895.82
73,1659.14,869.28
74,1602.01,870.62
75,1602.00,899.43
76,1658.95,897.74
