facialLandmark,x,y
1,1256.89,947.90
2,1257.78,1048.35
3,1271.02,1144.51
4,1299.88,1244.29
5,1344.07,1329.11
6,1393.58,1406.41
7,1460.62,1475.91
8,1549.69,1504.98
9,1650.63,1487.36
10,1731.55,1429.02
11,1790.35,1350.74
12,1841.08,1258.72
13,1875.26,1151.25
14,1886.89,1052.23
15,1882.05,952.00
16,1823.16,871.13
17,1763.47,826.00
18,1691.35,829.44
19,1622.58,870.99
20,1694.63,863.46
21,1759.53,858.35
22,1304.90,875.12
23,1356.42,837.36
24,1417.20,839.11
25,1485.28,874.31
26,1415.86,870.40
27,1358.95,866.00
28,1362.37,950.93
29,1413.49,924.53
30,1470.42,951.71
31,1414.07,968.93
32,1422.33,943.71
33,1762.37,950.93
34,1709.70,924.67
35,1653.01,951.84
36,1707.75,967.27
37,1713.64,943.78
38,1519.33,945.60
39,1507.79,1038.49
40,1466.15,1092.68
41,1489.90,1132.77
42,1549.16,1150.96
43,1622.79,1134.82
44,1646.66,1107.89
45,1594.12,1034.33
46,1586.42,944.97
47,1503.34,1121.88
48,1598.45,1123.83
49,1431.43,1230.89
50,1477.83,1200.72
51,1521.11,1192.94
52,1547.05,1196.84
53,1572.62,1193.32
54,1626.69,1206.52
55,1685.65,1236.65
56,1650.21,1280.24
57,1602.64,1302.54
58,1550.41,1308.92
59,1500.63,1300.48
60,1458.10,1275.02
61,1493.07,1259.83
62,1548.18,1273.87
63,1607.41,1263.33
64,1607.10,1228.70
65,1547.28,1229.97
66,1494.14,1225.54
67,1549.55,1251.59
68,1547.93,1098.44
69,1387.67,937.21
70,1441.73,938.48
71,1442.00,960.75
72,1388.28,959.95
73,1736.38,936.97
74,1682.38,937.94
75,1680.92,959.87
76,1734.88,959.30
