facialLandmark,x,y
1,1680.08,1071.19
2,1690.46,1245.45
3,1715.06,1402.77
4,1738.90,1563.08
5,1805.60,1728.18
6,1911.81,1836.79
7,2051.01,1924.00
8,2215.04,1954.75
9,2362.24,1918.12
10,2478.94,1826.99
11,2577.96,1724.90
12,2639.38,1568.05
13,2657.55,1383.24
14,2667.81,1211.68
15,2659.82,1025.82
16,2529.28,931.52
17,2438.70,885.01
18,2354.52,881.61
19,2267.05,930.59
20,2355.27,941.06
21,2435.75,944.39
22,1793.42,984.86
23,1878.90,921.73
24,1969.05,908.03
25,2062.42,952.01
26,1973.38,967.21
27,1887.11,980.10
28,1871.31,1068.35
29,1946.09,1014.60
30,2034.90,1065.29
31,1950.86,1095.86
32,1946.05,1054.56
33,2455.70,1030.13
34,2373.99,987.07
35,2296.23,1048.62
36,2383.00,1071.11
37,2372.69,1027.59
38,2114.16,1057.61
39,2094.80,1237.12
40,2046.29,1339.19
41,2078.88,1385.75
42,2186.69,1417.90
43,2284.29,1377.19
44,2317.61,1337.44
45,2249.78,1224.09
46,2215.54,1051.42
47,2109.78,1369.33
48,2253.34,1361.97
49,2025.76,1580.89
50,2084.77,1541.39
51,2146.32,1521.41
52,2191.66,1528.18
53,2235.33,1515.47
54,2306.36,1526.84
55,2378.49,1554.93
56,2337.77,1607.77
57,2279.97,1644.06
58,2203.66,1660.63
59,2123.57,1653.75
60,2066.92,1627.70
61,2118.32,1584.24
62,2195.62,1589.08
63,2273.14,1577.11
64,2273.37,1550.43
65,2193.63,1559.10
66,2117.58,1560.79
67,2196.18,1571.40
68,2177.73,1310.92
69,1907.83,1041.52
70,1989.91,1039.86
71,1992.15,1080.88
72,1910.41,1082.16
73,2416.39,1008.91
74,2335.11,1017.42
75,2339.33,1060.48
76,2418.46,1051.96
