facialLandmark,x,y
1,1109.18,840.24
2,1113.53,957.00
3,1128.09,1059.42
4,1149.05,1164.10
5,1187.53,1253.10
6,1249.34,1321.95
7,1334.22,1358.60
8,1427.47,1372.46
9,1524.28,1359.48
10,1607.77,1322.30
11,1669.02,1253.37
12,1707.51,1162.18
13,1728.21,1059.84
14,1741.19,956.25
15,1743.93,837.49
16,1669.40,797.01
17,1611.22,755.16
18,1544.11,757.10
19,1488.51,796.44
20,1550.91,787.68
21,1608.85,781.71
22,1166.83,795.66
23,1220.88,752.15
24,1294.53,754.02
25,1356.08,796.26
26,1289.24,783.40
27,1224.74,779.06
28,1222.07,841.54
29,1274.44,806.66
30,1333.17,849.07
31,1274.62,866.15
32,1279.75,832.95
33,1622.07,841.54
34,1566.82,809.04
35,1512.27,849.11
36,1569.47,864.34
37,1570.02,835.96
38,1389.51,849.73
39,1378.47,978.89
40,1348.27,1030.85
41,1373.39,1067.12
42,1426.99,1086.76
43,1480.89,1069.45
44,1504.14,1043.46
45,1468.51,974.06
46,1455.81,849.08
47,1382.76,1057.39
48,1469.90,1058.90
49,1303.25,1150.48
50,1353.46,1137.22
51,1398.60,1136.18
52,1425.85,1138.66
53,1453.69,1136.78
54,1498.74,1141.08
55,1546.05,1153.42
56,1506.59,1179.75
57,1467.56,1189.56
58,1425.81,1191.88
59,1383.30,1188.43
60,1342.50,1177.15
61,1369.16,1164.25
62,1425.39,1172.99
63,1483.00,1165.52
64,1482.61,1151.87
65,1425.24,1153.30
66,1368.67,1150.00
67,1425.35,1163.25
68,1427.44,1036.78
69,1247.76,823.68
70,1303.37,828.03
71,1304.08,857.48
72,1248.58,853.87
73,1595.04,825.12
74,1540.18,828.59
75,1541.34,857.52
76,1595.72,853.19
