facialLandmark,x,y
1,1534.70,1069.41
2,1530.69,1242.61
3,1540.17,1406.93
4,1569.92,1593.29
5,1648.04,1746.62
6,1764.17,1837.98
7,1910.91,1903.20
8,2070.03,1923.20
9,2237.53,1890.06
10,2377.88,1808.93
11,2481.41,1691.19
12,2545.87,1531.94
13,2574.90,1373.52
14,2590.07,1218.65
15,2589.51,1049.54
16,2475.68,953.94
17,2384.60,887.71
18,2279.02,896.44
19,2186.09,965.87
20,2286.92,961.04
21,2382.22,949.43
22,1670.19,957.94
23,1761.53,890.81
24,1866.29,895.84
25,1965.43,961.23
26,1862.52,957.59
27,1766.99,951.58
28,1756.45,1058.80
29,1841.64,1010.61
30,1932.26,1062.25
31,1843.10,1090.85
32,1845.44,1046.33
33,2387.99,1059.46
34,2303.99,1011.43
35,2216.68,1065.31
36,2306.36,1099.76
37,2302.86,1049.33
38,2021.60,1060.47
39,2001.92,1229.82
40,1933.43,1328.86
41,1978.52,1388.31
42,2077.14,1414.32
43,2181.68,1391.04
44,2225.48,1345.18
45,2154.32,1229.20
46,2130.22,1060.15
47,2002.52,1362.55
48,2156.31,1365.96
49,1879.03,1552.21
50,1959.54,1518.96
51,2031.92,1509.20
52,2070.95,1515.11
53,2111.11,1509.09
54,2180.03,1522.14
55,2254.59,1557.99
56,2209.64,1612.12
57,2147.42,1642.27
58,2073.11,1650.03
59,1999.12,1641.93
60,1930.97,1610.58
61,1989.05,1578.81
62,2070.54,1590.47
63,2152.35,1579.43
64,2151.33,1546.80
65,2071.14,1549.51
66,1988.93,1543.05
67,2072.30,1567.02
68,2083.85,1316.42
69,1798.05,1035.00
70,1886.63,1036.44
71,1887.54,1076.46
72,1799.19,1074.62
73,2346.69,1035.17
74,2260.91,1037.93
75,2262.11,1082.68
76,2346.40,1079.52
