facialLandmark,x,y
1,776.63,669.30
2,786.14,774.15
3,800.79,871.37
4,814.28,975.42
5,843.76,1067.98
6,901.24,1135.10
7,972.60,1190.53
8,1061.77,1218.25
9,1156.09,1199.56
10,1227.80,1148.05
11,1294.82,1098.83
12,1341.97,1007.28
13,1362.72,892.78
14,1382.54,792.11
15,1392.01,681.36
16,1325.87,619.51
17,1270.45,576.61
18,1203.72,580.62
19,1147.54,620.35
20,1207.50,619.13
21,1266.15,614.42
22,834.00,613.32
23,891.01,576.29
24,959.34,582.39
25,1016.79,625.49
26,953.66,619.42
27,891.97,613.06
28,877.83,676.82
29,928.49,644.81
30,981.79,682.14
31,927.10,701.33
32,932.04,671.13
33,1277.83,676.82
34,1228.84,645.66
35,1175.88,681.26
36,1229.09,701.04
37,1230.88,672.22
38,1041.86,677.22
39,1026.98,786.52
40,993.79,840.56
41,1020.37,879.86
42,1072.17,894.00
43,1133.30,880.75
44,1159.17,857.69
45,1118.86,781.42
46,1109.78,677.28
47,1030.75,863.87
48,1116.97,864.98
49,980.20,995.14
50,1009.53,971.39
51,1041.68,963.19
52,1067.57,964.67
53,1093.28,964.37
54,1131.67,975.07
55,1167.32,996.16
56,1130.76,1012.13
57,1099.08,1018.28
58,1065.23,1020.55
59,1031.17,1016.94
60,1006.02,1009.59
61,1023.63,991.60
62,1065.99,998.37
63,1113.35,991.42
64,1114.61,985.30
65,1065.80,984.43
66,1023.49,984.03
67,1066.80,992.26
68,1073.89,835.75
69,902.56,661.07
70,954.89,663.76
71,954.88,691.90
72,902.92,689.28
73,1254.76,661.66
74,1203.23,663.36
75,1203.03,691.74
76,1253.21,689.46
