facialLandmark,x,y
1,431.46,972.61
2,384.55,1150.57
3,376.33,1336.98
4,396.52,1543.20
5,455.29,1678.15
6,537.00,1777.21
7,611.11,1883.61
8,739.77,1947.26
9,895.45,1932.05
10,1032.57,1852.68
11,1130.36,1757.34
12,1214.82,1642.66
13,1312.03,1501.67
14,1371.26,1350.35
15,1415.35,1183.43
16,1330.75,1022.89
17,1233.04,962.13
18,1131.03,963.70
19,1024.96,1006.37
20,1130.89,1019.99
21,1230.38,1014.92
22,534.07,840.79
23,647.81,804.52
24,761.43,855.00
25,838.95,954.47
26,736.51,906.07
27,635.77,858.41
28,576.24,995.85
29,682.64,963.71
30,767.18,1050.07
31,659.05,1062.25
32,666.61,1008.06
33,1240.19,1155.89
34,1156.62,1080.50
35,1044.49,1119.18
36,1138.94,1173.65
37,1136.07,1122.27
38,856.82,1071.99
39,799.97,1223.47
40,705.72,1308.83
41,732.61,1382.54
42,829.86,1441.02
43,933.60,1435.12
44,996.82,1369.68
45,949.25,1266.38
46,965.59,1098.80
47,761.65,1373.70
48,916.29,1410.09
49,618.80,1528.24
50,691.42,1520.50
51,764.23,1530.40
52,808.31,1544.09
53,861.10,1552.37
54,930.97,1574.85
55,997.83,1610.47
56,938.58,1652.48
57,871.76,1672.10
58,786.96,1666.15
59,715.93,1639.10
60,662.69,1594.25
61,713.01,1575.70
62,796.89,1611.91
63,898.03,1616.70
64,901.54,1595.55
65,802.82,1579.23
66,717.15,1550.80
67,800.06,1596.83
68,846.83,1351.17
69,628.94,979.57
70,724.68,1006.04
71,713.81,1055.83
72,618.50,1030.38
73,1199.42,1117.70
74,1102.20,1100.83
75,1092.29,1147.40
76,1189.15,1164.62
