facialLandmark,x,y
1,982.76,797.65
2,980.04,919.49
3,993.32,1026.46
4,1012.12,1143.05
5,1055.70,1250.22
6,1109.70,1327.95
7,1190.47,1391.26
8,1294.01,1417.60
9,1386.43,1396.99
10,1452.30,1340.57
11,1507.94,1269.74
12,1556.73,1170.59
13,1583.23,1044.42
14,1606.46,932.79
15,1611.55,806.30
16,1553.84,744.88
17,1501.18,705.82
18,1438.93,711.00
19,1380.92,748.45
20,1443.35,744.99
21,1496.76,741.49
22,1049.89,754.42
23,1106.03,711.82
24,1171.29,714.36
25,1238.31,751.48
26,1168.92,748.03
27,1109.50,747.18
28,1101.37,802.29
29,1152.61,771.23
30,1209.43,806.10
31,1153.78,822.09
32,1157.23,793.67
33,1501.37,802.29
34,1452.63,773.41
35,1401.98,805.24
36,1453.93,821.65
37,1453.97,795.32
38,1272.69,807.10
39,1261.26,923.53
40,1222.75,996.93
41,1249.51,1038.14
42,1306.31,1053.50
43,1360.80,1038.65
44,1386.67,1012.54
45,1349.05,919.64
46,1340.62,807.15
47,1262.50,1022.65
48,1350.01,1023.38
49,1209.07,1164.50
50,1243.60,1141.67
51,1277.63,1130.80
52,1303.76,1134.07
53,1326.85,1131.12
54,1355.95,1142.54
55,1382.98,1165.68
56,1359.45,1182.61
57,1335.45,1192.45
58,1303.10,1196.58
59,1265.26,1193.07
60,1234.66,1184.86
61,1261.42,1165.63
62,1301.97,1173.18
63,1337.66,1166.38
64,1338.83,1153.54
65,1302.90,1153.40
66,1261.19,1152.95
67,1303.66,1160.30
68,1310.55,990.63
69,1126.38,787.01
70,1180.43,788.63
71,1181.49,814.35
72,1127.70,812.00
73,1478.32,787.93
74,1428.52,789.10
75,1428.23,813.87
76,1477.15,812.17
