facialLandmark,x,y
1,954.59,754.13
2,950.29,872.46
3,962.16,979.30
4,979.62,1084.51
5,1020.50,1180.54
6,1086.66,1235.96
7,1166.95,1277.32
8,1263.07,1293.29
9,1362.98,1272.67
10,1447.03,1222.11
11,1517.31,1160.54
12,1563.18,1057.60
13,1580.13,964.51
14,1592.21,863.69
15,1596.28,748.55
16,1524.43,673.32
17,1460.40,627.35
18,1392.43,625.79
19,1324.35,666.62
20,1394.09,667.09
21,1456.99,665.87
22,982.46,677.12
23,1043.18,626.38
24,1109.89,625.36
25,1179.96,668.21
26,1108.54,665.46
27,1047.13,665.47
28,1056.47,754.49
29,1110.94,727.35
30,1171.97,758.68
31,1111.62,776.60
32,1116.00,749.56
33,1456.47,754.49
34,1398.63,727.30
35,1339.90,757.90
36,1400.79,775.37
37,1400.01,750.84
38,1219.16,755.60
39,1203.67,862.36
40,1168.68,928.66
41,1191.69,965.39
42,1253.19,987.05
43,1310.98,966.00
44,1338.14,936.92
45,1298.89,862.19
46,1284.76,754.51
47,1206.84,954.44
48,1295.59,954.90
49,1122.69,1060.06
50,1177.01,1047.84
51,1226.14,1043.35
52,1254.50,1046.53
53,1283.33,1042.03
54,1330.44,1047.47
55,1383.69,1059.40
56,1350.83,1095.98
57,1309.47,1117.19
58,1257.00,1125.58
59,1203.71,1117.71
60,1159.76,1096.78
61,1200.21,1081.70
62,1255.99,1088.49
63,1312.39,1080.81
64,1311.95,1059.37
65,1255.79,1062.50
66,1199.55,1059.56
67,1256.26,1073.21
68,1249.41,922.75
69,1083.30,741.01
70,1141.29,742.59
71,1142.05,767.43
72,1083.86,765.38
73,1427.50,740.89
74,1369.04,742.54
75,1370.03,767.15
76,1428.20,765.30
