facialLandmark,x,y
1,901.41,729.83
2,889.26,822.07
3,894.87,910.83
4,909.54,1000.51
5,952.59,1105.28
6,1020.31,1169.19
7,1116.84,1203.71
8,1218.15,1218.63
9,1322.95,1207.97
10,1417.96,1178.18
11,1484.18,1116.09
12,1522.09,1012.40
13,1535.85,920.44
14,1542.52,828.80
15,1529.35,729.35
16,1467.36,681.25
17,1408.88,638.06
18,1342.70,640.31
19,1281.71,678.43
20,1347.53,669.06
21,1406.11,662.21
22,964.04,675.08
23,1020.02,636.15
24,1084.39,640.50
25,1148.08,677.69
26,1080.14,666.79
27,1021.39,659.33
28,1012.94,727.01
29,1065.01,690.74
30,1121.72,727.81
31,1066.80,745.38
32,1072.25,715.21
33,1412.94,727.01
34,1358.98,692.31
35,1304.66,728.58
36,1359.91,744.12
37,1360.01,717.31
38,1182.31,712.59
39,1173.59,813.07
40,1138.73,867.82
41,1161.05,903.26
42,1221.13,914.56
43,1278.73,902.01
44,1300.06,876.51
45,1258.96,807.80
46,1246.90,711.72
47,1179.53,883.31
48,1260.11,883.56
49,1108.12,1018.63
50,1150.63,980.07
51,1194.37,965.38
52,1221.92,966.03
53,1247.20,964.74
54,1290.43,979.35
55,1328.89,1016.00
56,1298.23,1035.24
57,1264.55,1040.27
58,1222.44,1043.18
59,1178.72,1042.60
60,1139.30,1039.87
61,1170.96,1017.71
62,1221.46,1021.10
63,1269.65,1016.53
64,1270.16,991.70
65,1221.49,989.39
66,1169.74,992.75
67,1221.60,1004.80
68,1221.62,850.20
69,1038.43,708.76
70,1092.68,709.49
71,1094.09,736.74
72,1039.70,736.08
73,1386.28,709.49
74,1332.04,710.14
75,1332.66,736.59
76,1386.58,735.64
