facialLandmark,x,y
1,1032.18,698.21
2,1025.34,810.19
3,1031.81,912.61
4,1052.68,1018.35
5,1087.36,1110.05
6,1146.72,1179.54
7,1234.18,1224.01
8,1331.13,1237.49
9,1436.35,1216.96
10,1520.48,1159.91
11,1591.71,1093.00
12,1637.58,992.16
13,1652.17,897.43
14,1658.02,801.42
15,1653.18,691.56
16,1563.57,635.33
17,1514.53,599.61
18,1460.24,598.61
19,1404.45,630.86
20,1462.18,635.29
21,1512.99,635.40
22,1098.88,639.42
23,1152.96,599.16
24,1218.29,600.85
25,1270.63,636.64
26,1213.66,637.80
27,1155.25,636.57
28,1137.12,692.92
29,1187.85,660.48
30,1243.52,696.03
31,1188.21,711.20
32,1190.13,684.89
33,1537.12,692.92
34,1482.83,659.31
35,1426.70,695.54
36,1485.09,720.72
37,1485.46,685.66
38,1294.06,696.37
39,1275.37,808.67
40,1227.92,859.17
41,1254.91,893.03
42,1329.91,913.25
43,1398.05,896.57
44,1429.88,869.48
45,1380.00,806.65
46,1365.24,696.34
47,1273.74,885.35
48,1382.67,886.97
49,1201.43,991.08
50,1252.15,955.37
51,1306.18,948.69
52,1331.45,952.20
53,1358.78,948.08
54,1411.16,956.25
55,1462.11,994.42
56,1433.77,1045.81
57,1384.30,1071.68
58,1331.37,1075.20
59,1278.49,1068.93
60,1230.33,1041.43
61,1270.84,1028.14
62,1331.75,1037.83
63,1395.02,1028.55
64,1393.96,975.36
65,1331.86,979.61
66,1271.31,974.56
67,1331.50,1007.35
68,1326.94,864.30
69,1161.78,676.67
70,1215.62,678.32
71,1216.16,704.05
72,1162.75,702.23
73,1510.57,675.99
74,1454.44,677.30
75,1455.59,708.79
76,1511.09,707.72
