facialLandmark,x,y
1,999.35,757.02
2,991.49,855.78
3,994.71,943.29
4,1004.60,1027.09
5,1031.68,1118.18
6,1083.64,1196.13
7,1160.33,1251.96
8,1260.74,1278.57
9,1363.30,1267.91
10,1452.24,1224.76
11,1525.40,1165.63
12,1578.11,1069.61
13,1600.06,970.80
14,1609.70,878.78
15,1607.42,772.45
16,1528.87,719.00
17,1480.95,681.97
18,1419.08,678.95
19,1361.74,708.59
20,1420.17,708.72
21,1475.57,709.42
22,1056.03,713.17
23,1108.14,681.55
24,1169.83,681.72
25,1220.12,716.57
26,1164.68,712.04
27,1109.07,708.91
28,1088.91,764.91
29,1143.30,733.87
30,1196.67,772.74
31,1139.85,785.92
32,1145.04,759.35
33,1488.91,764.91
34,1436.73,733.93
35,1379.89,771.04
36,1435.67,780.22
37,1437.53,757.90
38,1248.48,764.88
39,1226.36,881.76
40,1178.98,935.85
41,1203.53,960.67
42,1272.50,985.11
43,1351.16,961.31
44,1376.56,938.56
45,1327.67,881.44
46,1317.14,766.40
47,1218.76,956.55
48,1328.76,959.33
49,1141.76,1035.85
50,1193.35,1019.83
51,1242.94,1018.12
52,1271.40,1023.44
53,1301.58,1019.92
54,1355.60,1021.93
55,1414.50,1040.28
56,1369.16,1072.92
57,1320.32,1085.41
58,1269.52,1087.12
59,1221.48,1082.47
60,1178.11,1067.05
61,1205.79,1054.44
62,1271.10,1064.23
63,1336.41,1057.28
64,1338.02,1035.13
65,1270.85,1039.91
66,1206.45,1033.40
67,1271.67,1051.61
68,1272.33,942.15
69,1116.03,748.51
70,1169.49,753.28
71,1168.07,779.67
72,1114.34,775.56
73,1463.41,749.40
74,1408.40,751.87
75,1407.85,776.22
76,1462.11,773.92
