facialLandmark,x,y
1,1008.84,754.35
2,994.44,850.62
3,1000.43,937.35
4,1014.83,1017.62
5,1035.96,1117.11
6,1090.02,1188.92
7,1178.14,1222.48
8,1273.36,1239.95
9,1369.57,1238.79
10,1463.82,1220.14
11,1540.20,1164.82
12,1582.86,1070.28
13,1610.98,968.78
14,1624.23,873.58
15,1616.05,768.63
16,1545.06,700.52
17,1487.12,665.64
18,1420.34,664.83
19,1355.85,696.24
20,1422.46,695.45
21,1483.04,692.79
22,1043.38,707.75
23,1098.07,671.33
24,1161.54,671.47
25,1227.36,705.40
26,1159.71,700.70
27,1099.55,697.75
28,1092.19,757.69
29,1143.54,722.04
30,1198.67,760.55
31,1142.90,776.22
32,1148.23,747.74
33,1492.19,757.69
34,1439.43,722.75
35,1384.44,758.92
36,1440.29,779.28
37,1440.11,748.79
38,1254.32,753.74
39,1237.37,850.29
40,1200.04,905.53
41,1222.27,943.26
42,1280.25,950.01
43,1340.85,944.31
44,1368.92,920.44
45,1325.18,847.17
46,1318.53,754.28
47,1239.33,921.90
48,1321.17,921.74
49,1174.50,1047.41
50,1213.09,1022.63
51,1251.48,1011.12
52,1279.45,1013.23
53,1306.52,1011.85
54,1351.47,1024.56
55,1398.03,1048.31
56,1360.94,1069.08
57,1324.16,1077.84
58,1278.91,1082.21
59,1234.29,1077.29
60,1200.96,1069.41
61,1230.64,1048.45
62,1279.15,1053.36
63,1330.66,1049.43
64,1331.54,1034.70
65,1279.17,1033.13
66,1230.18,1034.16
67,1279.90,1042.99
68,1278.65,884.09
69,1117.70,739.78
70,1170.76,741.23
71,1170.73,768.41
72,1117.19,766.81
73,1466.63,740.03
74,1412.20,740.50
75,1412.64,769.18
76,1466.06,768.66
