facialLandmark,x,y
1,1204.37,1187.35
2,1202.96,1287.20
3,1208.98,1383.37
4,1219.35,1487.01
5,1246.15,1576.62
6,1296.73,1662.74
7,1362.12,1730.12
8,1462.30,1762.01
9,1570.70,1751.94
10,1677.05,1702.21
11,1758.34,1642.79
12,1827.10,1536.01
13,1857.78,1421.17
14,1869.62,1313.75
15,1880.47,1198.20
16,1748.36,1146.13
17,1688.97,1101.62
18,1622.45,1101.92
19,1560.00,1136.66
20,1624.12,1140.86
21,1683.34,1138.57
22,1253.99,1131.55
23,1309.50,1094.72
24,1368.41,1104.49
25,1418.43,1146.80
26,1361.71,1140.97
27,1307.86,1134.68
28,1295.95,1194.27
29,1347.37,1165.15
30,1401.07,1198.99
31,1344.64,1217.37
32,1351.04,1189.55
33,1695.95,1194.27
34,1643.71,1164.25
35,1583.21,1196.62
36,1637.93,1220.82
37,1643.05,1186.87
38,1447.04,1190.01
39,1426.32,1297.41
40,1385.34,1361.05
41,1409.89,1405.99
42,1464.74,1422.37
43,1538.89,1404.00
44,1570.46,1356.35
45,1525.38,1303.05
46,1520.15,1193.56
47,1416.02,1388.88
48,1516.54,1391.57
49,1367.20,1504.75
50,1400.17,1472.45
51,1440.07,1461.45
52,1462.92,1466.20
53,1491.58,1464.20
54,1542.91,1472.95
55,1597.20,1509.95
56,1561.91,1546.80
57,1514.14,1561.77
58,1463.73,1562.70
59,1423.19,1557.07
60,1388.75,1537.07
61,1413.09,1513.19
62,1464.73,1521.90
63,1521.15,1515.67
64,1522.31,1496.34
65,1463.14,1497.95
66,1413.89,1495.91
67,1464.78,1509.99
68,1460.14,1368.02
69,1320.78,1179.13
70,1374.13,1182.47
71,1373.04,1208.42
72,1321.08,1205.66
73,1670.69,1179.52
74,1613.76,1179.98
75,1610.66,1209.64
76,1666.76,1208.42
