facialLandmark,x,y
1,1040.06,903.68
2,1044.79,1022.17
3,1061.16,1129.70
4,1086.75,1243.42
5,1125.87,1337.06
6,1186.58,1403.24
7,1263.74,1454.20
8,1363.23,1471.86
9,1468.61,1452.71
10,1561.54,1396.29
11,1631.23,1319.51
12,1674.65,1217.12
13,1701.02,1111.45
14,1708.27,1007.56
15,1704.98,898.24
16,1614.71,849.04
17,1554.30,819.97
18,1491.30,819.52
19,1417.86,849.87
20,1489.88,859.39
21,1552.77,859.65
22,1101.64,855.94
23,1158.83,823.08
24,1223.99,822.37
25,1289.20,853.81
26,1225.32,861.20
27,1162.39,863.84
28,1155.97,904.17
29,1206.36,879.37
30,1261.80,907.08
31,1206.52,923.46
32,1202.61,900.49
33,1555.97,904.17
34,1505.65,880.67
35,1450.70,910.09
36,1504.98,922.82
37,1503.28,899.63
38,1317.91,911.10
39,1301.41,1025.98
40,1260.17,1098.92
41,1286.61,1121.86
42,1347.88,1143.17
43,1426.77,1124.91
44,1450.57,1095.58
45,1402.93,1029.89
46,1387.08,911.87
47,1296.98,1113.47
48,1402.41,1116.31
49,1243.05,1228.17
50,1278.99,1201.47
51,1319.75,1191.34
52,1346.42,1196.70
53,1378.12,1191.38
54,1428.97,1202.55
55,1485.96,1230.97
56,1455.02,1265.61
57,1410.69,1285.14
58,1355.33,1290.52
59,1307.82,1282.69
60,1272.50,1261.21
61,1293.62,1233.30
62,1349.99,1243.99
63,1408.38,1236.81
64,1408.42,1223.44
65,1347.90,1223.97
66,1293.37,1220.62
67,1350.31,1234.25
68,1345.81,1092.55
69,1181.02,891.66
70,1233.83,893.14
71,1234.04,916.22
72,1181.29,914.07
73,1531.50,892.48
74,1478.35,895.29
75,1478.11,916.51
76,1530.14,914.24
