facialLandmark,x,y
1,692.04,798.09
2,694.01,925.27
3,714.02,1041.91
4,748.05,1159.15
5,809.55,1257.35
6,881.73,1324.54
7,969.05,1385.52
8,1078.02,1410.65
9,1176.02,1384.55
10,1250.37,1324.30
11,1311.53,1253.13
12,1355.31,1170.60
13,1385.28,1050.80
14,1400.07,930.26
15,1399.52,803.13
16,1357.37,702.02
17,1286.35,669.85
18,1219.75,677.22
19,1151.29,720.89
20,1224.85,713.51
21,1288.19,701.84
22,745.15,705.11
23,809.68,663.12
24,892.03,666.79
25,973.63,715.17
26,889.67,704.70
27,813.51,695.49
28,817.16,804.00
29,884.67,768.68
30,959.19,812.87
31,885.00,835.15
32,886.19,798.44
33,1303.43,805.98
34,1233.75,772.48
35,1166.37,814.87
36,1238.91,833.84
37,1231.75,802.17
38,1032.51,811.32
39,1022.98,954.02
40,971.42,1028.25
41,995.57,1044.79
42,1080.67,1083.90
43,1148.95,1047.81
44,1172.54,1027.56
45,1126.80,951.98
46,1110.25,810.60
47,1019.57,1055.22
48,1136.33,1055.37
49,922.82,1139.18
50,990.85,1128.99
51,1049.71,1131.83
52,1081.64,1135.41
53,1113.01,1132.64
54,1165.14,1131.61
55,1217.11,1136.33
56,1177.05,1179.83
57,1133.51,1204.92
58,1077.54,1215.04
59,1017.47,1206.37
60,966.43,1182.33
61,1010.99,1170.67
62,1079.31,1184.60
63,1147.26,1170.70
64,1147.21,1146.48
65,1080.61,1154.51
66,1011.82,1146.62
67,1079.32,1168.10
68,1082.05,1039.30
69,851.00,785.58
70,920.92,790.40
71,922.23,823.42
72,850.89,820.14
73,1268.78,788.78
74,1200.22,793.85
75,1201.90,825.43
76,1270.33,820.35
