facialLandmark,x,y
1,1173.06,830.41
2,1174.12,933.01
3,1183.66,1024.07
4,1193.16,1122.61
5,1233.36,1224.53
6,1304.16,1288.74
7,1389.51,1337.24
8,1489.33,1354.89
9,1589.22,1345.39
10,1677.09,1309.01
11,1748.91,1249.60
12,1792.66,1153.00
13,1812.32,1047.64
14,1825.13,941.62
15,1827.31,831.41
16,1745.94,778.04
17,1687.84,735.73
18,1625.42,737.62
19,1562.64,777.07
20,1627.95,777.84
21,1684.58,775.24
22,1229.53,780.19
23,1285.66,734.78
24,1355.74,738.46
25,1421.23,780.47
26,1352.36,777.62
27,1288.52,775.47
28,1289.50,831.49
29,1340.54,800.79
30,1399.16,829.31
31,1343.70,848.48
32,1349.17,822.32
33,1689.50,831.49
34,1634.80,802.25
35,1579.17,830.33
36,1635.64,853.61
37,1639.96,825.06
38,1456.03,828.22
39,1443.72,925.04
40,1406.95,985.74
41,1432.65,1017.98
42,1493.80,1035.31
43,1555.94,1017.79
44,1579.57,997.28
45,1536.84,920.08
46,1522.78,827.63
47,1448.06,1000.96
48,1538.74,1001.56
49,1370.00,1140.73
50,1421.91,1120.16
51,1466.69,1111.48
52,1493.89,1115.16
53,1519.65,1111.72
54,1562.02,1122.74
55,1610.40,1145.80
56,1572.60,1162.64
57,1535.59,1166.76
58,1493.77,1166.51
59,1449.53,1164.55
60,1408.54,1158.93
61,1440.91,1143.87
62,1492.87,1148.46
63,1539.92,1145.93
64,1541.56,1129.30
65,1493.11,1130.00
66,1440.26,1128.39
67,1493.14,1138.93
68,1496.38,970.01
69,1314.82,816.08
70,1369.51,815.29
71,1371.76,838.78
72,1316.51,839.53
73,1662.66,816.78
74,1607.04,816.40
75,1607.53,842.37
76,1661.79,843.08
