facialLandmark,x,y
1,1668.52,1216.73
2,1664.19,1384.82
3,1673.26,1546.35
4,1702.56,1712.12
5,1780.18,1855.74
6,1896.85,1930.02
7,2033.45,2001.08
8,2180.10,2030.30
9,2342.29,2002.07
10,2480.33,1934.07
11,2583.43,1836.94
12,2652.35,1686.35
13,2681.56,1536.69
14,2700.07,1388.80
15,2691.76,1231.10
16,2597.95,1155.51
17,2502.95,1094.98
18,2397.78,1095.84
19,2295.11,1154.39
20,2400.35,1143.74
21,2500.14,1142.13
22,1830.90,1155.01
23,1928.88,1102.49
24,2022.01,1100.16
25,2120.63,1149.22
26,2021.73,1146.05
27,1932.26,1145.14
28,1911.81,1221.18
29,1994.88,1178.32
30,2075.10,1227.21
31,1991.47,1252.33
32,1998.01,1212.64
33,2506.46,1230.43
34,2429.30,1181.74
35,2342.74,1232.51
36,2426.88,1262.63
37,2429.26,1218.12
38,2158.73,1218.98
39,2140.01,1367.21
40,2079.14,1471.16
41,2106.59,1514.68
42,2196.79,1548.44
43,2300.35,1518.29
44,2326.73,1473.91
45,2269.77,1368.33
46,2249.52,1219.88
47,2138.93,1490.49
48,2266.90,1496.28
49,2015.48,1699.85
50,2081.44,1661.21
51,2144.47,1643.17
52,2189.44,1648.00
53,2234.21,1644.29
54,2298.92,1668.94
55,2359.31,1716.01
56,2318.92,1755.76
57,2264.70,1774.61
58,2190.24,1781.48
59,2113.88,1769.75
60,2057.26,1746.47
61,2112.40,1712.52
62,2187.80,1723.25
63,2262.50,1717.45
64,2263.50,1689.60
65,2188.61,1682.66
66,2112.38,1681.90
67,2190.68,1701.78
68,2205.12,1445.87
69,1952.08,1199.54
70,2033.70,1202.81
71,2032.61,1240.19
72,1950.65,1236.59
73,2468.52,1206.04
74,2386.55,1206.73
75,2385.29,1247.38
76,2466.02,1245.97
