facialLandmark,x,y
1,113.00,205.00
2,117.00,247.00
3,126.50,284.00
4,132.00,301.00
5,144.70,321.70
6,159.00,340.70
7,175.00,358.00
8,201.00,364.00
9,229.00,357.00
10,247.70,339.70
11,264.00,320.70
12,278.00,300.00
13,282.50,283.00
14,290.30,246.00
15,293.00,204.00
16,282.00,188.00
17,263.00,174.00
18,240.00,176.00
19,218.00,190.00
20,241.00,187.00
21,262.00,185.00
22,120.00,187.00
23,139.00,174.00
24,161.00,177.00
25,180.00,190.00
26,159.00,188.00
27,139.00,185.00
28,137.00,206.00
29,154.00,198.00
30,173.00,208.00
31,154.00,215.00
32,156.00,205.00
33,263.00,206.00
34,246.00,197.00
35,227.00,208.00
36,246.00,215.00
37,246.00,205.00
38,184.00,208.00
39,184.00,244.00
40,171.00,262.00
41,178.00,272.00
42,198.00,280.00
43,219.00,271.00
44,226.00,262.00
45,212.00,244.00
46,212.00,208.00
47,183.00,271.00
48,213.00,271.00
49,162.00,298.00
50,177.00,295.00
51,190.00,294.00
52,198.00,295.00
53,207.00,293.00
54,221.00,294.00
55,238.00,296.00
56,227.00,307.00
57,214.00,313.00
58,199.00,316.00
59,184.00,314.00
60,172.00,308.00
61,182.00,303.00
62,199.00,305.00
63,216.00,302.00
64,216.00,300.00
65,199.00,302.00
66,182.00,301.00
67,199.00,303.50
68,197.00,266.00
69,146.00,200.00
70,164.00,201.00
71,164.00,213.00
72,146.00,212.00
73,255.00,200.00
74,236.00,201.00
75,237.00,213.00
76,255.00,212.00
