facialLandmark,x,y
1,604.67,1027.71
2,608.41,1160.84
3,625.76,1287.35
4,665.27,1418.92
5,733.18,1511.36
6,810.23,1577.65
7,902.08,1634.21
8,1016.11,1650.30
9,1120.88,1624.90
10,1201.26,1564.79
11,1246.95,1482.33
12,1278.69,1391.01
13,1304.67,1275.89
14,1318.81,1149.64
15,1316.93,1005.77
16,1251.36,969.56
17,1179.99,924.35
18,1103.26,934.67
19,1041.79,984.92
20,1111.44,979.12
21,1180.88,971.10
22,704.85,964.28
23,769.87,921.35
24,841.84,927.16
25,915.16,972.89
26,839.55,970.63
27,773.19,965.91
28,757.88,1023.35
29,811.01,997.37
30,871.06,1027.04
31,813.23,1045.04
32,809.98,1018.63
33,1190.35,1019.60
34,1135.58,996.62
35,1083.01,1028.51
36,1139.14,1039.21
37,1135.10,1017.16
38,950.19,1024.34
39,942.32,1159.91
40,886.87,1238.03
41,912.92,1273.16
42,1006.11,1301.25
43,1085.28,1267.61
44,1106.83,1228.04
45,1054.91,1158.56
46,1027.81,1022.47
47,940.65,1267.46
48,1064.12,1265.07
49,848.31,1399.13
50,912.80,1368.29
51,972.69,1358.72
52,1007.18,1363.90
53,1039.79,1355.77
54,1092.88,1358.96
55,1143.61,1383.39
56,1115.65,1431.96
57,1069.21,1459.90
58,1011.29,1469.70
59,951.02,1469.22
60,891.05,1449.16
61,940.11,1426.69
62,1009.36,1434.16
63,1073.38,1420.74
64,1071.01,1379.63
65,1008.49,1386.75
66,938.16,1386.00
67,1007.83,1408.30
68,1007.59,1238.65
69,783.68,1010.22
70,840.91,1013.11
71,841.79,1036.15
72,784.83,1034.26
73,1163.24,1008.18
74,1109.32,1012.13
75,1111.54,1033.32
76,1164.51,1028.98
