facialLandmark,x,y
1,47.00,224.00
2,50.00,273.30
3,59.50,317.50
4,65.00,337.00
5,81.00,359.00
6,100.00,377.30
7,122.00,392.00
8,149.00,395.00
9,179.00,390.00
10,201.70,372.00
11,219.30,351.00
12,232.00,327.00
13,235.00,308.50
14,240.00,266.70
15,239.00,221.00
16,224.00,215.00
17,206.00,195.00
18,181.00,194.00
19,159.00,206.00
20,182.00,209.00
21,204.00,211.00
22,62.00,216.00
23,78.00,196.00
24,101.00,194.00
25,124.00,205.00
26,101.00,208.00
27,81.00,211.00
28,84.00,224.00
29,99.00,215.00
30,115.00,224.00
31,99.00,229.00
32,99.00,221.00
33,202.00,224.00
34,186.00,215.00
35,170.00,224.00
36,186.00,229.00
37,187.00,222.00
38,128.00,224.00
39,128.00,257.00
40,115.00,277.00
41,120.00,293.00
42,144.00,297.00
43,168.00,293.00
44,172.00,276.00
45,157.00,257.00
46,157.00,224.00
47,128.00,288.00
48,160.00,287.00
49,113.00,335.00
50,126.00,328.00
51,137.00,324.00
52,146.00,327.00
53,155.00,324.00
54,168.00,328.00
55,181.00,334.00
56,171.00,339.00
57,160.00,342.00
58,147.00,342.00
59,134.00,342.00
60,123.00,340.00
61,131.00,330.00
62,146.00,331.00
63,162.00,329.00
64,163.00,334.00
65,147.00,334.00
66,131.00,334.00
67,146.50,332.50
68,143.00,278.00
69,91.00,218.00
70,107.00,217.00
71,107.00,227.00
72,92.00,228.00
73,193.00,217.00
74,178.00,218.00
75,178.00,228.00
76,194.00,228.00
