facialLandmark,x,y
1,214.00,136.00
2,215.00,167.30
3,220.00,193.50
4,223.00,205.00
5,232.30,221.00
6,242.70,235.70
7,254.00,249.00
8,272.00,254.00
9,293.00,251.00
10,310.30,237.70
11,325.70,221.70
12,339.00,203.00
13,342.50,192.50
14,348.70,169.30
15,353.00,141.00
16,337.00,132.00
17,323.00,121.00
18,306.00,121.00
19,290.00,129.00
20,306.00,129.00
21,322.00,130.00
22,225.00,126.00
23,239.00,116.00
24,255.00,117.00
25,269.00,127.00
26,254.00,126.00
27,239.00,125.00
28,238.00,137.00
29,250.00,132.00
30,263.00,139.00
31,250.00,142.00
32,251.00,136.00
33,323.00,142.00
34,311.00,136.00
35,298.00,141.00
36,311.00,146.00
37,311.00,140.00
38,266.00,139.70
39,266.00,163.00
40,255.00,175.00
41,259.00,181.00
42,274.00,190.00
43,292.00,183.00
44,298.00,178.00
45,287.00,164.00
46,287.00,140.30
47,263.00,183.00
48,287.00,184.00
49,242.00,198.00
50,255.00,196.00
51,267.00,197.00
52,273.00,198.00
53,280.00,198.00
54,293.00,198.00
55,307.00,201.00
56,298.00,211.00
57,286.00,217.00
58,272.00,218.00
59,260.00,216.00
60,249.00,209.00
61,259.00,208.00
62,273.00,211.00
63,289.00,209.00
64,288.00,201.00
65,273.00,202.00
66,259.00,199.00
67,273.00,206.50
68,274.00,180.00
69,244.00,133.00
70,256.00,134.00
71,256.00,141.00
72,244.00,140.00
73,317.00,137.00
74,305.00,137.00
75,304.00,144.00
76,317.00,144.00
