facialLandmark,x,y
1,119.07,230.32
2,119.46,258.72
3,125.08,284.31
4,132.69,310.50
5,142.14,333.42
6,156.01,353.57
7,176.30,366.04
8,202.00,369.46
9,224.67,364.92
10,244.23,351.99
11,258.44,336.02
12,267.46,313.17
13,272.52,283.27
14,275.58,254.97
15,274.12,223.23
16,257.99,209.81
17,241.38,200.16
18,224.54,202.66
19,209.19,212.87
20,226.36,211.43
21,241.76,208.49
22,127.40,214.96
23,141.18,203.59
24,158.40,204.83
25,175.74,214.54
26,157.50,213.77
27,141.79,212.48
28,138.34,228.60
29,152.12,218.02
30,168.96,227.11
31,153.15,232.74
32,152.59,224.90
33,249.15,223.35
34,233.59,214.51
35,218.17,224.79
36,234.42,229.61
37,233.40,221.20
38,184.49,225.13
39,182.80,251.85
40,170.52,270.02
41,177.16,277.25
42,195.81,279.82
43,213.07,275.32
44,220.18,266.46
45,206.77,251.44
46,203.48,224.57
47,182.38,272.75
48,207.63,271.51
49,167.15,311.92
50,177.58,298.24
51,190.14,292.48
52,196.94,293.07
53,203.79,291.92
54,218.17,294.85
55,232.06,306.42
56,225.59,320.87
57,213.36,328.87
58,199.15,331.29
59,185.91,330.87
60,174.06,325.06
61,184.03,319.99
62,198.58,321.16
63,213.26,318.00
64,212.25,301.43
65,197.67,303.08
66,183.51,304.08
67,197.94,311.97
68,194.42,263.95
69,145.25,223.22
70,160.50,222.73
71,161.05,229.92
72,145.69,230.68
73,241.49,218.88
74,225.90,219.72
75,226.25,227.20
76,241.80,226.55
