facialLandmark,x,y
1,101.39,156.66
2,100.62,185.64
3,101.75,212.19
4,108.64,242.39
5,124.78,264.18
6,144.34,274.96
7,165.92,287.26
8,189.29,292.60
9,213.27,286.43
10,230.07,273.57
11,244.34,259.38
12,254.28,240.34
13,260.25,217.64
14,263.60,194.13
15,264.68,167.39
16,252.09,153.49
17,237.16,145.38
18,222.59,147.17
19,208.37,156.58
20,223.73,155.47
21,237.77,153.24
22,126.60,141.93
23,144.52,133.92
24,165.65,138.36
25,181.41,151.42
26,163.27,146.41
27,144.34,141.64
28,141.59,158.84
29,155.74,153.93
30,170.22,162.95
31,155.36,166.25
32,156.35,158.73
33,240.22,168.62
34,227.52,161.83
35,213.51,168.09
36,227.62,171.47
37,228.09,167.12
38,185.87,165.05
39,182.19,194.42
40,170.13,207.45
41,176.86,216.69
42,194.64,224.40
43,207.61,220.19
44,213.51,212.85
45,204.27,194.07
46,201.97,165.73
47,181.94,216.29
48,206.47,218.29
49,156.83,234.92
50,172.59,233.80
51,186.11,235.46
52,194.01,236.28
53,201.18,236.01
54,210.89,237.03
55,220.01,238.84
56,212.63,248.48
57,203.99,254.15
58,192.37,255.57
59,178.70,253.22
60,166.63,246.68
61,176.55,241.94
62,192.85,245.74
63,207.85,243.67
64,207.66,241.02
65,193.42,241.19
66,176.86,238.46
67,192.97,243.12
68,196.30,213.73
69,148.51,156.35
70,162.94,158.52
71,162.87,164.68
72,148.60,162.68
73,233.80,165.26
74,220.54,164.94
75,220.65,169.87
76,233.91,170.09
