facialLandmark,x,y
1,58.00,182.00
2,58.30,225.30
3,61.50,262.00
4,64.00,278.00
5,82.70,308.70
6,106.30,333.70
7,135.00,353.00
8,169.00,360.00
9,197.00,355.00
10,216.30,338.30
11,233.70,317.00
12,249.00,291.00
13,254.00,274.00
14,262.30,237.00
15,267.00,195.00
16,255.00,176.00
17,239.00,160.00
18,219.00,158.00
19,199.00,169.00
20,219.00,170.00
21,237.00,172.00
22,93.00,170.00
23,114.00,154.00
24,139.00,153.00
25,161.00,166.00
26,138.00,165.00
27,116.00,166.00
28,115.00,186.00
29,133.00,179.00
30,150.00,188.00
31,132.00,192.00
32,133.00,185.00
33,235.00,192.00
34,220.00,184.00
35,202.00,191.00
36,219.00,196.00
37,218.00,190.00
38,166.00,189.00
39,166.00,218.00
40,146.00,239.00
41,155.00,248.00
42,181.00,257.00
43,203.00,251.00
44,210.00,242.00
45,195.00,219.00
46,195.00,190.00
47,164.00,246.00
48,198.00,249.00
49,125.00,277.00
50,149.00,271.00
51,169.00,271.00
52,179.00,273.00
53,189.00,272.00
54,204.00,274.00
55,219.00,282.00
56,208.00,297.00
57,193.00,305.00
58,175.00,306.00
59,156.00,303.00
60,138.00,294.00
61,154.00,292.00
62,176.00,296.00
63,197.00,294.00
64,197.00,278.00
65,177.00,279.00
66,155.00,276.00
67,176.50,287.50
68,185.00,240.00
69,124.00,180.00
70,142.00,182.00
71,141.00,191.00
72,124.00,190.00
73,228.00,186.00
74,211.00,186.00
75,210.00,194.00
76,227.00,195.00
