facialLandmark,x,y
1,1074.19,679.41
2,1069.68,781.73
3,1079.41,876.18
4,1095.05,979.00
5,1137.22,1068.28
6,1201.08,1130.33
7,1276.94,1176.57
8,1368.71,1192.69
9,1469.14,1173.78
10,1554.28,1122.87
11,1619.90,1065.80
12,1667.60,961.05
13,1678.80,868.37
14,1689.87,779.34
15,1687.96,674.98
16,1609.80,626.86
17,1549.84,582.81
18,1479.61,586.61
19,1421.43,629.00
20,1485.02,621.49
21,1547.89,615.51
22,1128.67,627.63
23,1184.42,585.83
24,1249.71,589.82
25,1310.51,630.45
26,1245.58,623.31
27,1186.48,618.64
28,1168.39,675.65
29,1221.43,643.74
30,1279.38,675.11
31,1222.53,693.20
32,1226.90,667.08
33,1568.39,675.65
34,1512.77,644.27
35,1456.72,675.86
36,1513.10,697.60
37,1516.80,668.20
38,1334.68,672.92
39,1324.01,768.43
40,1286.91,825.45
41,1309.95,855.83
42,1362.97,869.39
43,1426.84,855.20
44,1448.55,836.10
45,1408.02,769.73
46,1395.55,672.83
47,1322.75,837.18
48,1405.96,838.98
49,1254.20,967.94
50,1297.85,946.50
51,1336.78,935.43
52,1361.36,937.50
53,1387.11,935.70
54,1430.05,948.47
55,1481.63,971.07
56,1444.09,989.24
57,1406.26,993.54
58,1363.70,994.62
59,1324.92,992.39
60,1290.06,987.11
61,1315.85,972.84
62,1361.87,977.72
63,1409.97,972.68
64,1410.13,961.16
65,1361.42,961.28
66,1315.22,959.84
67,1362.42,970.05
68,1364.12,810.30
69,1194.27,659.84
70,1250.12,659.76
71,1251.41,684.01
72,1195.31,684.27
73,1540.98,660.07
74,1485.27,660.27
75,1485.45,686.84
76,1540.44,687.02
