facialLandmark,x,y
1,971.87,787.79
2,971.74,886.18
3,981.29,981.04
4,997.34,1089.22
5,1050.24,1196.96
6,1124.71,1266.84
7,1216.39,1325.83
8,1319.91,1349.45
9,1420.57,1331.24
10,1503.70,1279.84
11,1574.47,1209.17
12,1624.55,1113.58
13,1651.62,997.31
14,1661.18,890.54
15,1659.98,787.96
16,1577.23,722.86
17,1512.26,667.87
18,1438.20,670.03
19,1370.58,717.73
20,1442.49,712.73
21,1507.17,708.17
22,1030.49,722.45
23,1089.16,666.89
24,1166.14,670.59
25,1238.42,718.32
26,1162.10,710.56
27,1094.08,706.30
28,1106.08,791.94
29,1158.55,763.64
30,1218.50,790.08
31,1162.23,810.13
32,1170.91,783.04
33,1506.08,791.94
34,1450.57,765.42
35,1395.03,789.87
36,1451.22,810.74
37,1456.12,785.99
38,1271.95,778.54
39,1265.31,868.02
40,1226.70,942.08
41,1254.03,979.28
42,1315.17,990.99
43,1370.51,978.31
44,1395.39,955.56
45,1345.53,859.07
46,1337.21,776.12
47,1270.69,959.15
48,1353.77,957.52
49,1206.23,1101.13
50,1253.32,1079.87
51,1291.51,1071.54
52,1318.38,1073.05
53,1341.26,1070.04
54,1377.20,1081.50
55,1417.87,1101.92
56,1385.90,1119.81
57,1356.26,1126.69
58,1320.57,1129.96
59,1278.26,1126.87
60,1240.27,1120.86
61,1272.90,1103.55
62,1318.33,1111.24
63,1360.10,1104.77
64,1360.68,1090.37
65,1318.16,1091.54
66,1272.11,1090.61
67,1318.92,1100.34
68,1313.06,921.31
69,1131.77,778.14
70,1188.28,777.04
71,1190.51,799.97
72,1134.34,800.71
73,1478.69,778.58
74,1423.20,777.74
75,1423.33,800.90
76,1477.91,801.43
