facialLandmark,x,y
1,996.21,867.53
2,998.45,988.81
3,1016.76,1099.91
4,1051.30,1211.65
5,1098.78,1293.13
6,1162.30,1352.70
7,1238.96,1387.36
8,1330.67,1396.93
9,1433.68,1373.26
10,1515.70,1318.95
11,1568.82,1247.97
12,1603.76,1152.91
13,1622.80,1063.64
14,1631.87,966.61
15,1627.31,851.71
16,1547.93,812.18
17,1491.98,780.50
18,1436.33,784.80
19,1383.27,818.87
20,1440.71,813.21
21,1492.89,808.82
22,1077.38,802.87
23,1134.63,774.87
24,1195.54,779.28
25,1249.27,813.28
26,1190.89,805.99
27,1135.75,802.08
28,1116.23,862.44
29,1170.44,831.16
30,1226.94,869.95
31,1169.45,887.64
32,1172.99,857.38
33,1516.23,862.44
34,1462.95,832.00
35,1407.10,870.94
36,1464.65,882.64
37,1463.97,857.74
38,1283.25,873.47
39,1271.68,990.42
40,1231.92,1049.71
41,1257.31,1084.79
42,1323.42,1109.38
43,1393.51,1083.30
44,1413.45,1042.89
45,1372.45,990.07
46,1351.29,872.82
47,1273.30,1076.22
48,1374.11,1078.52
49,1195.94,1182.22
50,1244.02,1161.83
51,1292.54,1156.47
52,1321.83,1159.81
53,1353.52,1154.97
54,1399.71,1160.34
55,1446.35,1180.78
56,1413.82,1209.11
57,1373.37,1221.72
58,1324.25,1225.58
59,1276.92,1222.55
60,1234.05,1209.70
61,1264.55,1192.91
62,1322.90,1197.54
63,1380.18,1190.77
64,1379.79,1175.30
65,1322.35,1176.43
66,1262.87,1174.88
67,1322.67,1186.36
68,1324.33,1054.58
69,1142.55,846.50
70,1197.98,850.76
71,1198.16,879.11
72,1142.93,875.24
73,1489.82,847.05
74,1435.60,850.97
75,1436.15,877.39
76,1490.58,872.84
