facialLandmark,x,y
1,1708.26,1225.07
2,1709.88,1362.84
3,1717.04,1490.00
4,1730.17,1629.90
5,1783.84,1767.48
6,1883.50,1850.10
7,2015.19,1901.77
8,2153.06,1919.11
9,2298.28,1893.98
10,2424.27,1828.88
11,2530.27,1740.96
12,2588.61,1599.49
13,2595.69,1472.62
14,2604.59,1353.10
15,2610.27,1220.50
16,2488.19,1159.25
17,2414.06,1101.03
18,2334.21,1102.65
19,2257.99,1151.50
20,2337.25,1154.75
21,2411.10,1154.45
22,1823.58,1157.83
23,1894.93,1101.12
24,1975.49,1102.09
25,2056.48,1150.84
26,1973.49,1153.70
27,1899.35,1154.32
28,1884.30,1224.39
29,1956.76,1182.32
30,2035.46,1224.22
31,1958.93,1248.48
32,1962.29,1213.37
33,2436.43,1223.25
34,2363.42,1180.58
35,2284.51,1222.59
36,2362.37,1248.58
37,2365.87,1213.11
38,2109.32,1222.30
39,2092.09,1353.92
40,2028.76,1443.79
41,2063.50,1477.60
42,2154.35,1502.58
43,2240.72,1478.37
44,2279.37,1451.70
45,2215.73,1351.20
46,2200.84,1221.67
47,2084.95,1465.59
48,2221.41,1467.50
49,1997.26,1630.40
50,2057.53,1566.20
51,2122.79,1549.94
52,2154.40,1552.80
53,2186.13,1548.39
54,2248.79,1565.08
55,2303.96,1629.36
56,2265.51,1667.33
57,2212.02,1683.08
58,2152.49,1684.09
59,2092.03,1683.57
60,2036.67,1668.43
61,2087.15,1643.59
62,2153.62,1646.58
63,2222.34,1640.89
64,2222.76,1586.01
65,2154.40,1586.21
66,2086.62,1587.40
67,2154.24,1616.05
68,2154.61,1436.69
69,1919.67,1203.20
70,1995.13,1203.08
71,1997.28,1236.54
72,1921.46,1236.58
73,2400.52,1202.22
74,2323.33,1201.23
75,2322.88,1235.91
76,2398.79,1236.22
