facialLandmark,x,y
1,745.96,1304.40
2,744.58,1485.03
3,759.22,1655.23
4,802.35,1842.52
5,893.23,1981.94
6,999.88,2075.68
7,1131.21,2146.40
8,1276.63,2165.09
9,1418.64,2121.95
10,1503.40,2018.63
11,1553.33,1916.00
12,1607.35,1803.63
13,1642.93,1649.91
14,1669.50,1500.61
15,1665.47,1333.21
16,1629.21,1242.60
17,1552.89,1184.43
18,1473.17,1193.99
19,1390.17,1254.74
20,1479.18,1244.19
21,1554.44,1236.32
22,919.23,1197.19
23,1025.11,1150.88
24,1132.10,1166.26
25,1220.92,1229.02
26,1121.39,1213.55
27,1026.00,1198.71
28,982.37,1306.65
29,1072.40,1265.49
30,1157.71,1320.95
31,1070.64,1347.91
32,1076.21,1301.41
33,1581.81,1337.61
34,1504.50,1287.93
35,1415.09,1336.89
36,1505.16,1360.57
37,1505.18,1325.91
38,1252.19,1336.28
39,1239.81,1512.80
40,1170.63,1613.56
41,1209.83,1653.47
42,1316.69,1698.64
43,1408.19,1657.91
44,1430.37,1607.53
45,1376.10,1506.45
46,1346.87,1337.25
47,1245.44,1648.96
48,1392.13,1656.98
49,1103.82,1818.57
50,1190.34,1784.40
51,1268.00,1777.18
52,1311.67,1784.09
53,1351.98,1777.39
54,1401.78,1791.37
55,1441.41,1831.71
56,1409.32,1875.79
57,1364.14,1897.43
58,1302.27,1901.97
59,1225.73,1894.03
60,1156.17,1868.16
61,1219.74,1842.37
62,1303.94,1853.53
63,1370.56,1844.25
64,1371.41,1818.78
65,1308.07,1818.62
66,1220.03,1811.44
67,1305.35,1832.35
68,1332.82,1622.56
69,1025.79,1286.28
70,1113.92,1293.37
71,1114.19,1334.97
72,1026.44,1327.59
73,1543.33,1312.23
74,1460.86,1312.16
75,1459.61,1349.68
76,1543.24,1349.48
